group,grammatical,sentence,a condition,b condition
1162,False,Susan threw this truck that hauled without falling,-,+
1162,False,"her gloves, Susan threw this truck that hauled your jacket without falling",+,-
1162,True,Susan threw this truck that hauled your jacket without falling,-,-
1163,False,"her gloves, Susan threw this truck that hauled quickly",+,+
1163,False,Susan threw this truck that hauled quickly,-,+
1163,False,"her gloves, Susan threw this truck that hauled your jacket quickly",+,-
1163,True,Susan threw this truck that hauled your jacket quickly,-,-
1164,False,"her gloves, Susan threw this truck that hauled carefully",+,+
1164,False,Susan threw this truck that hauled carefully,-,+
1164,False,"her gloves, Susan threw this truck that hauled a phone carefully",+,-
1164,True,Susan threw this truck that hauled a phone carefully,-,-
1165,False,"her gloves, Susan threw this truck that hauled without falling",+,+
1165,False,Susan threw this truck that hauled without falling,-,+
1165,False,"her gloves, Susan threw this truck that hauled a phone without falling",+,-
1165,True,Susan threw this truck that hauled a phone without falling,-,-
1166,False,"her gloves, Susan threw this truck that hauled quickly",+,+
1166,False,Susan threw this truck that hauled quickly,-,+
1166,False,"her gloves, Susan threw this truck that hauled a phone quickly",+,-
1166,True,Susan threw this truck that hauled a phone quickly,-,-
1167,False,"her gloves, Susan threw this truck that hauled carefully",+,+
1167,False,Susan threw this truck that hauled carefully,-,+
1167,False,"her gloves, Susan threw this truck that hauled the paperwork carefully",+,-
1167,True,Susan threw this truck that hauled the paperwork carefully,-,-
1168,False,"her gloves, Susan threw this truck that hauled without falling",+,+
1168,False,Susan threw this truck that hauled without falling,-,+
1168,False,"her gloves, Susan threw this truck that hauled the paperwork without falling",+,-
1168,True,Susan threw this truck that hauled the paperwork without falling,-,-
1169,False,"her gloves, Susan threw this truck that hauled quickly",+,+
1169,False,Susan threw this truck that hauled quickly,-,+
1169,False,"her gloves, Susan threw this truck that hauled the paperwork quickly",+,-
1169,True,Susan threw this truck that hauled the paperwork quickly,-,-
1170,False,"her gloves, Susan threw this truck that had carefully",+,+
1170,False,Susan threw this truck that had carefully,-,+
1170,False,"her gloves, Susan threw this truck that had your jacket carefully",+,-
1170,True,Susan threw this truck that had your jacket carefully,-,-
1171,False,"her gloves, Susan threw this truck that had without falling",+,+
1171,False,Susan threw this truck that had without falling,-,+
1171,False,"her gloves, Susan threw this truck that had your jacket without falling",+,-
1171,True,Susan threw this truck that had your jacket without falling,-,-
1172,False,"her gloves, Susan threw this truck that had quickly",+,+
1172,False,Susan threw this truck that had quickly,-,+
1172,False,"her gloves, Susan threw this truck that had your jacket quickly",+,-
1172,True,Susan threw this truck that had your jacket quickly,-,-
1173,False,"her gloves, Susan threw this truck that had carefully",+,+
1173,False,Susan threw this truck that had carefully,-,+
1173,False,"her gloves, Susan threw this truck that had a phone carefully",+,-
1173,True,Susan threw this truck that had a phone carefully,-,-
1174,False,"her gloves, Susan threw this truck that had without falling",+,+
1174,False,Susan threw this truck that had without falling,-,+
1174,False,"her gloves, Susan threw this truck that had a phone without falling",+,-
1174,True,Susan threw this truck that had a phone without falling,-,-
1175,False,"her gloves, Susan threw this truck that had quickly",+,+
1175,False,Susan threw this truck that had quickly,-,+
1175,False,"her gloves, Susan threw this truck that had a phone quickly",+,-
1175,True,Susan threw this truck that had a phone quickly,-,-
1176,False,"her gloves, Susan threw this truck that had carefully",+,+
1176,False,Susan threw this truck that had carefully,-,+
1176,False,"her gloves, Susan threw this truck that had the paperwork carefully",+,-
1176,True,Susan threw this truck that had the paperwork carefully,-,-
1177,False,"her gloves, Susan threw this truck that had without falling",+,+
1177,False,Susan threw this truck that had without falling,-,+
1177,False,"her gloves, Susan threw this truck that had the paperwork without falling",+,-
1177,True,Susan threw this truck that had the paperwork without falling,-,-
1178,False,"her gloves, Susan threw this truck that had quickly",+,+
1178,False,Susan threw this truck that had quickly,-,+
1178,False,"her gloves, Susan threw this truck that had the paperwork quickly",+,-
1178,True,Susan threw this truck that had the paperwork quickly,-,-
1179,False,"her gloves, Susan threw this truck that transported carefully",+,+
1179,False,Susan threw this truck that transported carefully,-,+
1179,False,"her gloves, Susan threw this truck that transported your jacket carefully",+,-
1179,True,Susan threw this truck that transported your jacket carefully,-,-
1180,False,"her gloves, Susan threw this truck that transported without falling",+,+
1180,False,Susan threw this truck that transported without falling,-,+
1180,False,"her gloves, Susan threw this truck that transported your jacket without falling",+,-
1180,True,Susan threw this truck that transported your jacket without falling,-,-
1181,False,"her gloves, Susan threw this truck that transported quickly",+,+
1181,False,Susan threw this truck that transported quickly,-,+
1181,False,"her gloves, Susan threw this truck that transported your jacket quickly",+,-
1181,True,Susan threw this truck that transported your jacket quickly,-,-
1182,False,"her gloves, Susan threw this truck that transported carefully",+,+
1182,False,Susan threw this truck that transported carefully,-,+
1182,False,"her gloves, Susan threw this truck that transported a phone carefully",+,-
1182,True,Susan threw this truck that transported a phone carefully,-,-
1183,False,"her gloves, Susan threw this truck that transported without falling",+,+
1183,False,Susan threw this truck that transported without falling,-,+
1183,False,"her gloves, Susan threw this truck that transported a phone without falling",+,-
1183,True,Susan threw this truck that transported a phone without falling,-,-
1184,False,"her gloves, Susan threw this truck that transported quickly",+,+
1184,False,Susan threw this truck that transported quickly,-,+
1184,False,"her gloves, Susan threw this truck that transported a phone quickly",+,-
1184,True,Susan threw this truck that transported a phone quickly,-,-
1185,False,"her gloves, Susan threw this truck that transported carefully",+,+
1185,False,Susan threw this truck that transported carefully,-,+
1185,False,"her gloves, Susan threw this truck that transported the paperwork carefully",+,-
1185,True,Susan threw this truck that transported the paperwork carefully,-,-
1186,False,"her gloves, Susan threw this truck that transported without falling",+,+
1186,False,Susan threw this truck that transported without falling,-,+
1186,False,"her gloves, Susan threw this truck that transported the paperwork without falling",+,-
1186,True,Susan threw this truck that transported the paperwork without falling,-,-
1187,False,"her gloves, Susan threw this truck that transported quickly",+,+
1187,False,Susan threw this truck that transported quickly,-,+
1187,False,"her gloves, Susan threw this truck that transported the paperwork quickly",+,-
1187,True,Susan threw this truck that transported the paperwork quickly,-,-
1188,False,"her gloves, Susan threw her backpack that hauled carefully",+,+
1188,False,Susan threw her backpack that hauled carefully,-,+
1188,False,"her gloves, Susan threw her backpack that hauled your jacket carefully",+,-
1188,True,Susan threw her backpack that hauled your jacket carefully,-,-
1189,False,"her gloves, Susan threw her backpack that hauled without falling",+,+
1189,False,Susan threw her backpack that hauled without falling,-,+
1189,False,"her gloves, Susan threw her backpack that hauled your jacket without falling",+,-
1189,True,Susan threw her backpack that hauled your jacket without falling,-,-
1190,False,"her gloves, Susan threw her backpack that hauled quickly",+,+
1190,False,Susan threw her backpack that hauled quickly,-,+
1190,False,"her gloves, Susan threw her backpack that hauled your jacket quickly",+,-
1190,True,Susan threw her backpack that hauled your jacket quickly,-,-
1191,False,"her gloves, Susan threw her backpack that hauled carefully",+,+
1191,False,Susan threw her backpack that hauled carefully,-,+
1191,False,"her gloves, Susan threw her backpack that hauled a phone carefully",+,-
1191,True,Susan threw her backpack that hauled a phone carefully,-,-
1192,False,"her gloves, Susan threw her backpack that hauled without falling",+,+
1192,False,Susan threw her backpack that hauled without falling,-,+
1192,False,"her gloves, Susan threw her backpack that hauled a phone without falling",+,-
1192,True,Susan threw her backpack that hauled a phone without falling,-,-
1193,False,"her gloves, Susan threw her backpack that hauled quickly",+,+
1193,False,Susan threw her backpack that hauled quickly,-,+
1193,False,"her gloves, Susan threw her backpack that hauled a phone quickly",+,-
1193,True,Susan threw her backpack that hauled a phone quickly,-,-
1194,False,"her gloves, Susan threw her backpack that hauled carefully",+,+
1194,False,Susan threw her backpack that hauled carefully,-,+
1194,False,"her gloves, Susan threw her backpack that hauled the paperwork carefully",+,-
1194,True,Susan threw her backpack that hauled the paperwork carefully,-,-
1195,False,"her gloves, Susan threw her backpack that hauled without falling",+,+
1195,False,Susan threw her backpack that hauled without falling,-,+
1195,False,"her gloves, Susan threw her backpack that hauled the paperwork without falling",+,-
1195,True,Susan threw her backpack that hauled the paperwork without falling,-,-
1196,False,"her gloves, Susan threw her backpack that hauled quickly",+,+
1196,False,Susan threw her backpack that hauled quickly,-,+
1196,False,"her gloves, Susan threw her backpack that hauled the paperwork quickly",+,-
1196,True,Susan threw her backpack that hauled the paperwork quickly,-,-
1197,False,"her gloves, Susan threw her backpack that had carefully",+,+
1197,False,Susan threw her backpack that had carefully,-,+
1197,False,"her gloves, Susan threw her backpack that had your jacket carefully",+,-
1197,True,Susan threw her backpack that had your jacket carefully,-,-
1198,False,"her gloves, Susan threw her backpack that had without falling",+,+
1198,False,Susan threw her backpack that had without falling,-,+
1198,False,"her gloves, Susan threw her backpack that had your jacket without falling",+,-
1198,True,Susan threw her backpack that had your jacket without falling,-,-
1199,False,"her gloves, Susan threw her backpack that had quickly",+,+
1199,False,Susan threw her backpack that had quickly,-,+
1199,False,"her gloves, Susan threw her backpack that had your jacket quickly",+,-
1199,True,Susan threw her backpack that had your jacket quickly,-,-
1200,False,"her gloves, Susan threw her backpack that had carefully",+,+
1200,False,Susan threw her backpack that had carefully,-,+
1200,False,"her gloves, Susan threw her backpack that had a phone carefully",+,-
1200,True,Susan threw her backpack that had a phone carefully,-,-
1201,False,"her gloves, Susan threw her backpack that had without falling",+,+
1201,False,Susan threw her backpack that had without falling,-,+
1201,False,"her gloves, Susan threw her backpack that had a phone without falling",+,-
1201,True,Susan threw her backpack that had a phone without falling,-,-
1202,False,"her gloves, Susan threw her backpack that had quickly",+,+
1202,False,Susan threw her backpack that had quickly,-,+
1202,False,"her gloves, Susan threw her backpack that had a phone quickly",+,-
1202,True,Susan threw her backpack that had a phone quickly,-,-
1203,False,"her gloves, Susan threw her backpack that had carefully",+,+
1203,False,Susan threw her backpack that had carefully,-,+
1203,False,"her gloves, Susan threw her backpack that had the paperwork carefully",+,-
1203,True,Susan threw her backpack that had the paperwork carefully,-,-
1204,False,"her gloves, Susan threw her backpack that had without falling",+,+
1204,False,Susan threw her backpack that had without falling,-,+
1204,False,"her gloves, Susan threw her backpack that had the paperwork without falling",+,-
1204,True,Susan threw her backpack that had the paperwork without falling,-,-
1205,False,"her gloves, Susan threw her backpack that had quickly",+,+
1205,False,Susan threw her backpack that had quickly,-,+
1205,False,"her gloves, Susan threw her backpack that had the paperwork quickly",+,-
1205,True,Susan threw her backpack that had the paperwork quickly,-,-
1206,False,"her gloves, Susan threw her backpack that transported carefully",+,+
1206,False,Susan threw her backpack that transported carefully,-,+
1206,False,"her gloves, Susan threw her backpack that transported your jacket carefully",+,-
1206,True,Susan threw her backpack that transported your jacket carefully,-,-
1207,False,"her gloves, Susan threw her backpack that transported without falling",+,+
1207,False,Susan threw her backpack that transported without falling,-,+
1207,False,"her gloves, Susan threw her backpack that transported your jacket without falling",+,-
1207,True,Susan threw her backpack that transported your jacket without falling,-,-
1208,False,"her gloves, Susan threw her backpack that transported quickly",+,+
1208,False,Susan threw her backpack that transported quickly,-,+
1208,False,"her gloves, Susan threw her backpack that transported your jacket quickly",+,-
1208,True,Susan threw her backpack that transported your jacket quickly,-,-
1209,False,"her gloves, Susan threw her backpack that transported carefully",+,+
1209,False,Susan threw her backpack that transported carefully,-,+
1209,False,"her gloves, Susan threw her backpack that transported a phone carefully",+,-
1209,True,Susan threw her backpack that transported a phone carefully,-,-
1210,False,"her gloves, Susan threw her backpack that transported without falling",+,+
1210,False,Susan threw her backpack that transported without falling,-,+
1210,False,"her gloves, Susan threw her backpack that transported a phone without falling",+,-
1210,True,Susan threw her backpack that transported a phone without falling,-,-
1211,False,"her gloves, Susan threw her backpack that transported quickly",+,+
1211,False,Susan threw her backpack that transported quickly,-,+
1211,False,"her gloves, Susan threw her backpack that transported a phone quickly",+,-
1211,True,Susan threw her backpack that transported a phone quickly,-,-
1212,False,"her gloves, Susan threw her backpack that transported carefully",+,+
1212,False,Susan threw her backpack that transported carefully,-,+
1212,False,"her gloves, Susan threw her backpack that transported the paperwork carefully",+,-
1212,True,Susan threw her backpack that transported the paperwork carefully,-,-
1213,False,"her gloves, Susan threw her backpack that transported without falling",+,+
1213,False,Susan threw her backpack that transported without falling,-,+
1213,False,"her gloves, Susan threw her backpack that transported the paperwork without falling",+,-
1213,True,Susan threw her backpack that transported the paperwork without falling,-,-
1214,False,"her gloves, Susan threw her backpack that transported quickly",+,+
1214,False,Susan threw her backpack that transported quickly,-,+
1214,False,"her gloves, Susan threw her backpack that transported the paperwork quickly",+,-
1214,True,Susan threw her backpack that transported the paperwork quickly,-,-
1215,False,"her gloves, Michelle lifted the box that hauled carefully",+,+
1215,False,Michelle lifted the box that hauled carefully,-,+
1215,False,"her gloves, Michelle lifted the box that hauled your jacket carefully",+,-
1215,True,Michelle lifted the box that hauled your jacket carefully,-,-
1216,False,"her gloves, Michelle lifted the box that hauled without falling",+,+
1216,False,Michelle lifted the box that hauled without falling,-,+
1216,False,"her gloves, Michelle lifted the box that hauled your jacket without falling",+,-
1216,True,Michelle lifted the box that hauled your jacket without falling,-,-
1217,False,"her gloves, Michelle lifted the box that hauled quickly",+,+
1217,False,Michelle lifted the box that hauled quickly,-,+
1217,False,"her gloves, Michelle lifted the box that hauled your jacket quickly",+,-
1217,True,Michelle lifted the box that hauled your jacket quickly,-,-
1218,False,"her gloves, Michelle lifted the box that hauled carefully",+,+
1218,False,Michelle lifted the box that hauled carefully,-,+
1218,False,"her gloves, Michelle lifted the box that hauled a phone carefully",+,-
1218,True,Michelle lifted the box that hauled a phone carefully,-,-
1219,False,"her gloves, Michelle lifted the box that hauled without falling",+,+
1219,False,Michelle lifted the box that hauled without falling,-,+
1219,False,"her gloves, Michelle lifted the box that hauled a phone without falling",+,-
1219,True,Michelle lifted the box that hauled a phone without falling,-,-
1220,False,"her gloves, Michelle lifted the box that hauled quickly",+,+
1220,False,Michelle lifted the box that hauled quickly,-,+
1220,False,"her gloves, Michelle lifted the box that hauled a phone quickly",+,-
1220,True,Michelle lifted the box that hauled a phone quickly,-,-
1221,False,"her gloves, Michelle lifted the box that hauled carefully",+,+
1221,False,Michelle lifted the box that hauled carefully,-,+
1221,False,"her gloves, Michelle lifted the box that hauled the paperwork carefully",+,-
1221,True,Michelle lifted the box that hauled the paperwork carefully,-,-
1222,False,"her gloves, Michelle lifted the box that hauled without falling",+,+
1222,False,Michelle lifted the box that hauled without falling,-,+
1222,False,"her gloves, Michelle lifted the box that hauled the paperwork without falling",+,-
1222,True,Michelle lifted the box that hauled the paperwork without falling,-,-
1223,False,"her gloves, Michelle lifted the box that hauled quickly",+,+
1223,False,Michelle lifted the box that hauled quickly,-,+
1223,False,"her gloves, Michelle lifted the box that hauled the paperwork quickly",+,-
1223,True,Michelle lifted the box that hauled the paperwork quickly,-,-
1224,False,"her gloves, Michelle lifted the box that had carefully",+,+
1224,False,Michelle lifted the box that had carefully,-,+
1224,False,"her gloves, Michelle lifted the box that had your jacket carefully",+,-
1224,True,Michelle lifted the box that had your jacket carefully,-,-
1225,False,"her gloves, Michelle lifted the box that had without falling",+,+
1225,False,Michelle lifted the box that had without falling,-,+
1225,False,"her gloves, Michelle lifted the box that had your jacket without falling",+,-
1225,True,Michelle lifted the box that had your jacket without falling,-,-
1226,False,"her gloves, Michelle lifted the box that had quickly",+,+
1226,False,Michelle lifted the box that had quickly,-,+
1226,False,"her gloves, Michelle lifted the box that had your jacket quickly",+,-
1226,True,Michelle lifted the box that had your jacket quickly,-,-
1227,False,"her gloves, Michelle lifted the box that had carefully",+,+
1227,False,Michelle lifted the box that had carefully,-,+
1227,False,"her gloves, Michelle lifted the box that had a phone carefully",+,-
1227,True,Michelle lifted the box that had a phone carefully,-,-
1228,False,"her gloves, Michelle lifted the box that had without falling",+,+
1228,False,Michelle lifted the box that had without falling,-,+
1228,False,"her gloves, Michelle lifted the box that had a phone without falling",+,-
1228,True,Michelle lifted the box that had a phone without falling,-,-
1229,False,"her gloves, Michelle lifted the box that had quickly",+,+
1229,False,Michelle lifted the box that had quickly,-,+
1229,False,"her gloves, Michelle lifted the box that had a phone quickly",+,-
1229,True,Michelle lifted the box that had a phone quickly,-,-
1230,False,"her gloves, Michelle lifted the box that had carefully",+,+
1230,False,Michelle lifted the box that had carefully,-,+
1230,False,"her gloves, Michelle lifted the box that had the paperwork carefully",+,-
1230,True,Michelle lifted the box that had the paperwork carefully,-,-
1231,False,"her gloves, Michelle lifted the box that had without falling",+,+
1231,False,Michelle lifted the box that had without falling,-,+
1231,False,"her gloves, Michelle lifted the box that had the paperwork without falling",+,-
1231,True,Michelle lifted the box that had the paperwork without falling,-,-
1232,False,"her gloves, Michelle lifted the box that had quickly",+,+
1232,False,Michelle lifted the box that had quickly,-,+
1232,False,"her gloves, Michelle lifted the box that had the paperwork quickly",+,-
1232,True,Michelle lifted the box that had the paperwork quickly,-,-
1233,False,"her gloves, Michelle lifted the box that transported carefully",+,+
1233,False,Michelle lifted the box that transported carefully,-,+
1233,False,"her gloves, Michelle lifted the box that transported your jacket carefully",+,-
1233,True,Michelle lifted the box that transported your jacket carefully,-,-
1234,False,"her gloves, Michelle lifted the box that transported without falling",+,+
1234,False,Michelle lifted the box that transported without falling,-,+
1234,False,"her gloves, Michelle lifted the box that transported your jacket without falling",+,-
1234,True,Michelle lifted the box that transported your jacket without falling,-,-
1235,False,"her gloves, Michelle lifted the box that transported quickly",+,+
1235,False,Michelle lifted the box that transported quickly,-,+
1235,False,"her gloves, Michelle lifted the box that transported your jacket quickly",+,-
1235,True,Michelle lifted the box that transported your jacket quickly,-,-
1236,False,"her gloves, Michelle lifted the box that transported carefully",+,+
1236,False,Michelle lifted the box that transported carefully,-,+
1236,False,"her gloves, Michelle lifted the box that transported a phone carefully",+,-
1236,True,Michelle lifted the box that transported a phone carefully,-,-
1237,False,"her gloves, Michelle lifted the box that transported without falling",+,+
1237,False,Michelle lifted the box that transported without falling,-,+
1237,False,"her gloves, Michelle lifted the box that transported a phone without falling",+,-
1237,True,Michelle lifted the box that transported a phone without falling,-,-
1238,False,"her gloves, Michelle lifted the box that transported quickly",+,+
1238,False,Michelle lifted the box that transported quickly,-,+
1238,False,"her gloves, Michelle lifted the box that transported a phone quickly",+,-
1238,True,Michelle lifted the box that transported a phone quickly,-,-
1239,False,"her gloves, Michelle lifted the box that transported carefully",+,+
1239,False,Michelle lifted the box that transported carefully,-,+
1239,False,"her gloves, Michelle lifted the box that transported the paperwork carefully",+,-
1239,True,Michelle lifted the box that transported the paperwork carefully,-,-
1240,False,"her gloves, Michelle lifted the box that transported without falling",+,+
1240,False,Michelle lifted the box that transported without falling,-,+
1240,False,"her gloves, Michelle lifted the box that transported the paperwork without falling",+,-
1240,True,Michelle lifted the box that transported the paperwork without falling,-,-
1241,False,"her gloves, Michelle lifted the box that transported quickly",+,+
1241,False,Michelle lifted the box that transported quickly,-,+
1241,False,"her gloves, Michelle lifted the box that transported the paperwork quickly",+,-
1241,True,Michelle lifted the box that transported the paperwork quickly,-,-
1242,False,"her gloves, Michelle lifted this truck that hauled carefully",+,+
1242,False,Michelle lifted this truck that hauled carefully,-,+
1242,False,"her gloves, Michelle lifted this truck that hauled your jacket carefully",+,-
1242,True,Michelle lifted this truck that hauled your jacket carefully,-,-
1243,False,"her gloves, Michelle lifted this truck that hauled without falling",+,+
1243,False,Michelle lifted this truck that hauled without falling,-,+
1243,False,"her gloves, Michelle lifted this truck that hauled your jacket without falling",+,-
1243,True,Michelle lifted this truck that hauled your jacket without falling,-,-
1244,False,"her gloves, Michelle lifted this truck that hauled quickly",+,+
1244,False,Michelle lifted this truck that hauled quickly,-,+
1244,False,"her gloves, Michelle lifted this truck that hauled your jacket quickly",+,-
1244,True,Michelle lifted this truck that hauled your jacket quickly,-,-
1245,False,"her gloves, Michelle lifted this truck that hauled carefully",+,+
1245,False,Michelle lifted this truck that hauled carefully,-,+
1245,False,"her gloves, Michelle lifted this truck that hauled a phone carefully",+,-
1245,True,Michelle lifted this truck that hauled a phone carefully,-,-
1246,False,"her gloves, Michelle lifted this truck that hauled without falling",+,+
1246,False,Michelle lifted this truck that hauled without falling,-,+
1246,False,"her gloves, Michelle lifted this truck that hauled a phone without falling",+,-
1246,True,Michelle lifted this truck that hauled a phone without falling,-,-
1247,False,"her gloves, Michelle lifted this truck that hauled quickly",+,+
1247,False,Michelle lifted this truck that hauled quickly,-,+
1247,False,"her gloves, Michelle lifted this truck that hauled a phone quickly",+,-
1247,True,Michelle lifted this truck that hauled a phone quickly,-,-
1248,False,"her gloves, Michelle lifted this truck that hauled carefully",+,+
1248,False,Michelle lifted this truck that hauled carefully,-,+
1248,False,"her gloves, Michelle lifted this truck that hauled the paperwork carefully",+,-
1248,True,Michelle lifted this truck that hauled the paperwork carefully,-,-
1249,False,"her gloves, Michelle lifted this truck that hauled without falling",+,+
1249,False,Michelle lifted this truck that hauled without falling,-,+
1249,False,"her gloves, Michelle lifted this truck that hauled the paperwork without falling",+,-
1249,True,Michelle lifted this truck that hauled the paperwork without falling,-,-
1250,False,"her gloves, Michelle lifted this truck that hauled quickly",+,+
1250,False,Michelle lifted this truck that hauled quickly,-,+
1250,False,"her gloves, Michelle lifted this truck that hauled the paperwork quickly",+,-
1250,True,Michelle lifted this truck that hauled the paperwork quickly,-,-
1251,False,"her gloves, Michelle lifted this truck that had carefully",+,+
1251,False,Michelle lifted this truck that had carefully,-,+
1251,False,"her gloves, Michelle lifted this truck that had your jacket carefully",+,-
1251,True,Michelle lifted this truck that had your jacket carefully,-,-
1252,False,"her gloves, Michelle lifted this truck that had without falling",+,+
1252,False,Michelle lifted this truck that had without falling,-,+
1252,False,"her gloves, Michelle lifted this truck that had your jacket without falling",+,-
1252,True,Michelle lifted this truck that had your jacket without falling,-,-
1253,False,"her gloves, Michelle lifted this truck that had quickly",+,+
1253,False,Michelle lifted this truck that had quickly,-,+
1253,False,"her gloves, Michelle lifted this truck that had your jacket quickly",+,-
1253,True,Michelle lifted this truck that had your jacket quickly,-,-
1254,False,"her gloves, Michelle lifted this truck that had carefully",+,+
1254,False,Michelle lifted this truck that had carefully,-,+
1254,False,"her gloves, Michelle lifted this truck that had a phone carefully",+,-
1254,True,Michelle lifted this truck that had a phone carefully,-,-
1255,False,"her gloves, Michelle lifted this truck that had without falling",+,+
1255,False,Michelle lifted this truck that had without falling,-,+
1255,False,"her gloves, Michelle lifted this truck that had a phone without falling",+,-
1255,True,Michelle lifted this truck that had a phone without falling,-,-
1256,False,"her gloves, Michelle lifted this truck that had quickly",+,+
1256,False,Michelle lifted this truck that had quickly,-,+
1256,False,"her gloves, Michelle lifted this truck that had a phone quickly",+,-
1256,True,Michelle lifted this truck that had a phone quickly,-,-
1257,False,"her gloves, Michelle lifted this truck that had carefully",+,+
1257,False,Michelle lifted this truck that had carefully,-,+
1257,False,"her gloves, Michelle lifted this truck that had the paperwork carefully",+,-
1257,True,Michelle lifted this truck that had the paperwork carefully,-,-
1258,False,"her gloves, Michelle lifted this truck that had without falling",+,+
1258,False,Michelle lifted this truck that had without falling,-,+
1258,False,"her gloves, Michelle lifted this truck that had the paperwork without falling",+,-
1258,True,Michelle lifted this truck that had the paperwork without falling,-,-
1259,False,"her gloves, Michelle lifted this truck that had quickly",+,+
1259,False,Michelle lifted this truck that had quickly,-,+
1259,False,"her gloves, Michelle lifted this truck that had the paperwork quickly",+,-
1259,True,Michelle lifted this truck that had the paperwork quickly,-,-
1260,False,"her gloves, Michelle lifted this truck that transported carefully",+,+
1260,False,Michelle lifted this truck that transported carefully,-,+
1260,False,"her gloves, Michelle lifted this truck that transported your jacket carefully",+,-
1260,True,Michelle lifted this truck that transported your jacket carefully,-,-
1261,False,"her gloves, Michelle lifted this truck that transported without falling",+,+
1261,False,Michelle lifted this truck that transported without falling,-,+
1261,False,"her gloves, Michelle lifted this truck that transported your jacket without falling",+,-
1261,True,Michelle lifted this truck that transported your jacket without falling,-,-
1262,False,"her gloves, Michelle lifted this truck that transported quickly",+,+
1262,False,Michelle lifted this truck that transported quickly,-,+
1262,False,"her gloves, Michelle lifted this truck that transported your jacket quickly",+,-
1262,True,Michelle lifted this truck that transported your jacket quickly,-,-
1263,False,"her gloves, Michelle lifted this truck that transported carefully",+,+
1263,False,Michelle lifted this truck that transported carefully,-,+
1263,False,"her gloves, Michelle lifted this truck that transported a phone carefully",+,-
1263,True,Michelle lifted this truck that transported a phone carefully,-,-
1264,False,"her gloves, Michelle lifted this truck that transported without falling",+,+
1264,False,Michelle lifted this truck that transported without falling,-,+
1264,False,"her gloves, Michelle lifted this truck that transported a phone without falling",+,-
1264,True,Michelle lifted this truck that transported a phone without falling,-,-
1265,False,"her gloves, Michelle lifted this truck that transported quickly",+,+
1265,False,Michelle lifted this truck that transported quickly,-,+
1265,False,"her gloves, Michelle lifted this truck that transported a phone quickly",+,-
1265,True,Michelle lifted this truck that transported a phone quickly,-,-
1266,False,"her gloves, Michelle lifted this truck that transported carefully",+,+
1266,False,Michelle lifted this truck that transported carefully,-,+
1266,False,"her gloves, Michelle lifted this truck that transported the paperwork carefully",+,-
1266,True,Michelle lifted this truck that transported the paperwork carefully,-,-
1267,False,"her gloves, Michelle lifted this truck that transported without falling",+,+
1267,False,Michelle lifted this truck that transported without falling,-,+
1267,False,"her gloves, Michelle lifted this truck that transported the paperwork without falling",+,-
1267,True,Michelle lifted this truck that transported the paperwork without falling,-,-
1268,False,"her gloves, Michelle lifted this truck that transported quickly",+,+
1268,False,Michelle lifted this truck that transported quickly,-,+
1268,False,"her gloves, Michelle lifted this truck that transported the paperwork quickly",+,-
1268,True,Michelle lifted this truck that transported the paperwork quickly,-,-
1269,False,"her gloves, Michelle lifted her backpack that hauled carefully",+,+
1269,False,Michelle lifted her backpack that hauled carefully,-,+
1269,False,"her gloves, Michelle lifted her backpack that hauled your jacket carefully",+,-
1269,True,Michelle lifted her backpack that hauled your jacket carefully,-,-
1270,False,"her gloves, Michelle lifted her backpack that hauled without falling",+,+
1270,False,Michelle lifted her backpack that hauled without falling,-,+
1270,False,"her gloves, Michelle lifted her backpack that hauled your jacket without falling",+,-
1270,True,Michelle lifted her backpack that hauled your jacket without falling,-,-
1271,False,"her gloves, Michelle lifted her backpack that hauled quickly",+,+
1271,False,Michelle lifted her backpack that hauled quickly,-,+
1271,False,"her gloves, Michelle lifted her backpack that hauled your jacket quickly",+,-
1271,True,Michelle lifted her backpack that hauled your jacket quickly,-,-
1272,False,"her gloves, Michelle lifted her backpack that hauled carefully",+,+
1272,False,Michelle lifted her backpack that hauled carefully,-,+
1272,False,"her gloves, Michelle lifted her backpack that hauled a phone carefully",+,-
1272,True,Michelle lifted her backpack that hauled a phone carefully,-,-
1273,False,"her gloves, Michelle lifted her backpack that hauled without falling",+,+
1273,False,Michelle lifted her backpack that hauled without falling,-,+
1273,False,"her gloves, Michelle lifted her backpack that hauled a phone without falling",+,-
1273,True,Michelle lifted her backpack that hauled a phone without falling,-,-
1274,False,"her gloves, Michelle lifted her backpack that hauled quickly",+,+
1274,False,Michelle lifted her backpack that hauled quickly,-,+
1274,False,"her gloves, Michelle lifted her backpack that hauled a phone quickly",+,-
1274,True,Michelle lifted her backpack that hauled a phone quickly,-,-
1275,False,"her gloves, Michelle lifted her backpack that hauled carefully",+,+
1275,False,Michelle lifted her backpack that hauled carefully,-,+
1275,False,"her gloves, Michelle lifted her backpack that hauled the paperwork carefully",+,-
1275,True,Michelle lifted her backpack that hauled the paperwork carefully,-,-
1276,False,"her gloves, Michelle lifted her backpack that hauled without falling",+,+
1276,False,Michelle lifted her backpack that hauled without falling,-,+
1276,False,"her gloves, Michelle lifted her backpack that hauled the paperwork without falling",+,-
1276,True,Michelle lifted her backpack that hauled the paperwork without falling,-,-
1277,False,"her gloves, Michelle lifted her backpack that hauled quickly",+,+
1277,False,Michelle lifted her backpack that hauled quickly,-,+
1277,False,"her gloves, Michelle lifted her backpack that hauled the paperwork quickly",+,-
