group,grammatical,sentence,a condition,b condition
415,True,"her gloves, Michelle stole without falling",+,+
415,False,"meanwhile, Michelle stole without falling",-,+
415,False,"her gloves, Michelle stole your jacket without falling",+,-
415,True,"meanwhile, Michelle stole your jacket without falling",-,-
416,True,"her gloves, Michelle stole quickly",+,+
416,False,"meanwhile, Michelle stole quickly",-,+
416,False,"her gloves, Michelle stole your jacket quickly",+,-
416,True,"meanwhile, Michelle stole your jacket quickly",-,-
417,True,"her gloves, Michelle stole carefully",+,+
417,False,"meanwhile, Michelle stole carefully",-,+
417,False,"her gloves, Michelle stole a phone carefully",+,-
417,True,"meanwhile, Michelle stole a phone carefully",-,-
418,True,"her gloves, Michelle stole without falling",+,+
418,False,"meanwhile, Michelle stole without falling",-,+
418,False,"her gloves, Michelle stole a phone without falling",+,-
418,True,"meanwhile, Michelle stole a phone without falling",-,-
419,True,"her gloves, Michelle stole quickly",+,+
419,False,"meanwhile, Michelle stole quickly",-,+
419,False,"her gloves, Michelle stole a phone quickly",+,-
419,True,"meanwhile, Michelle stole a phone quickly",-,-
420,True,"her gloves, Michelle stole carefully",+,+
420,False,"meanwhile, Michelle stole carefully",-,+
420,False,"her gloves, Michelle stole the paperwork carefully",+,-
420,True,"meanwhile, Michelle stole the paperwork carefully",-,-
421,True,"her gloves, Michelle stole without falling",+,+
421,False,"meanwhile, Michelle stole without falling",-,+
421,False,"her gloves, Michelle stole the paperwork without falling",+,-
421,True,"meanwhile, Michelle stole the paperwork without falling",-,-
422,True,"her gloves, Michelle stole quickly",+,+
422,False,"meanwhile, Michelle stole quickly",-,+
422,False,"her gloves, Michelle stole the paperwork quickly",+,-
422,True,"meanwhile, Michelle stole the paperwork quickly",-,-
423,True,"her gloves, Michelle threw carefully",+,+
423,False,"meanwhile, Michelle threw carefully",-,+
423,False,"her gloves, Michelle threw your jacket carefully",+,-
423,True,"meanwhile, Michelle threw your jacket carefully",-,-
424,True,"her gloves, Michelle threw without falling",+,+
424,False,"meanwhile, Michelle threw without falling",-,+
424,False,"her gloves, Michelle threw your jacket without falling",+,-
424,True,"meanwhile, Michelle threw your jacket without falling",-,-
425,True,"her gloves, Michelle threw quickly",+,+
425,False,"meanwhile, Michelle threw quickly",-,+
425,False,"her gloves, Michelle threw your jacket quickly",+,-
425,True,"meanwhile, Michelle threw your jacket quickly",-,-
426,True,"her gloves, Michelle threw carefully",+,+
426,False,"meanwhile, Michelle threw carefully",-,+
426,False,"her gloves, Michelle threw a phone carefully",+,-
426,True,"meanwhile, Michelle threw a phone carefully",-,-
427,True,"her gloves, Michelle threw without falling",+,+
427,False,"meanwhile, Michelle threw without falling",-,+
427,False,"her gloves, Michelle threw a phone without falling",+,-
427,True,"meanwhile, Michelle threw a phone without falling",-,-
428,True,"her gloves, Michelle threw quickly",+,+
428,False,"meanwhile, Michelle threw quickly",-,+
428,False,"her gloves, Michelle threw a phone quickly",+,-
428,True,"meanwhile, Michelle threw a phone quickly",-,-
429,True,"her gloves, Michelle threw carefully",+,+
429,False,"meanwhile, Michelle threw carefully",-,+
429,False,"her gloves, Michelle threw the paperwork carefully",+,-
429,True,"meanwhile, Michelle threw the paperwork carefully",-,-
430,True,"her gloves, Michelle threw without falling",+,+
430,False,"meanwhile, Michelle threw without falling",-,+
430,False,"her gloves, Michelle threw the paperwork without falling",+,-
430,True,"meanwhile, Michelle threw the paperwork without falling",-,-
431,True,"her gloves, Michelle threw quickly",+,+
431,False,"meanwhile, Michelle threw quickly",-,+
431,False,"her gloves, Michelle threw the paperwork quickly",+,-
431,True,"meanwhile, Michelle threw the paperwork quickly",-,-
432,True,"her gloves, Susan lifted carefully",+,+
432,False,"still, Susan lifted carefully",-,+
432,False,"her gloves, Susan lifted your jacket carefully",+,-
432,True,"still, Susan lifted your jacket carefully",-,-
433,True,"her gloves, Susan lifted without falling",+,+
433,False,"still, Susan lifted without falling",-,+
433,False,"her gloves, Susan lifted your jacket without falling",+,-
433,True,"still, Susan lifted your jacket without falling",-,-
434,True,"her gloves, Susan lifted quickly",+,+
434,False,"still, Susan lifted quickly",-,+
434,False,"her gloves, Susan lifted your jacket quickly",+,-
434,True,"still, Susan lifted your jacket quickly",-,-
435,True,"her gloves, Susan lifted carefully",+,+
435,False,"still, Susan lifted carefully",-,+
435,False,"her gloves, Susan lifted a phone carefully",+,-
435,True,"still, Susan lifted a phone carefully",-,-
436,True,"her gloves, Susan lifted without falling",+,+
436,False,"still, Susan lifted without falling",-,+
436,False,"her gloves, Susan lifted a phone without falling",+,-
436,True,"still, Susan lifted a phone without falling",-,-
437,True,"her gloves, Susan lifted quickly",+,+
437,False,"still, Susan lifted quickly",-,+
437,False,"her gloves, Susan lifted a phone quickly",+,-
437,True,"still, Susan lifted a phone quickly",-,-
438,True,"her gloves, Susan lifted carefully",+,+
438,False,"still, Susan lifted carefully",-,+
438,False,"her gloves, Susan lifted the paperwork carefully",+,-
438,True,"still, Susan lifted the paperwork carefully",-,-
439,True,"her gloves, Susan lifted without falling",+,+
439,False,"still, Susan lifted without falling",-,+
439,False,"her gloves, Susan lifted the paperwork without falling",+,-
439,True,"still, Susan lifted the paperwork without falling",-,-
440,True,"her gloves, Susan lifted quickly",+,+
440,False,"still, Susan lifted quickly",-,+
440,False,"her gloves, Susan lifted the paperwork quickly",+,-
440,True,"still, Susan lifted the paperwork quickly",-,-
441,True,"her gloves, Susan stole carefully",+,+
441,False,"still, Susan stole carefully",-,+
441,False,"her gloves, Susan stole your jacket carefully",+,-
441,True,"still, Susan stole your jacket carefully",-,-
442,True,"her gloves, Susan stole without falling",+,+
442,False,"still, Susan stole without falling",-,+
442,False,"her gloves, Susan stole your jacket without falling",+,-
442,True,"still, Susan stole your jacket without falling",-,-
443,True,"her gloves, Susan stole quickly",+,+
443,False,"still, Susan stole quickly",-,+
443,False,"her gloves, Susan stole your jacket quickly",+,-
443,True,"still, Susan stole your jacket quickly",-,-
444,True,"her gloves, Susan stole carefully",+,+
444,False,"still, Susan stole carefully",-,+
444,False,"her gloves, Susan stole a phone carefully",+,-
444,True,"still, Susan stole a phone carefully",-,-
445,True,"her gloves, Susan stole without falling",+,+
445,False,"still, Susan stole without falling",-,+
445,False,"her gloves, Susan stole a phone without falling",+,-
445,True,"still, Susan stole a phone without falling",-,-
446,True,"her gloves, Susan stole quickly",+,+
446,False,"still, Susan stole quickly",-,+
446,False,"her gloves, Susan stole a phone quickly",+,-
446,True,"still, Susan stole a phone quickly",-,-
447,True,"her gloves, Susan stole carefully",+,+
447,False,"still, Susan stole carefully",-,+
447,False,"her gloves, Susan stole the paperwork carefully",+,-
447,True,"still, Susan stole the paperwork carefully",-,-
448,True,"her gloves, Susan stole without falling",+,+
448,False,"still, Susan stole without falling",-,+
448,False,"her gloves, Susan stole the paperwork without falling",+,-
448,True,"still, Susan stole the paperwork without falling",-,-
449,True,"her gloves, Susan stole quickly",+,+
449,False,"still, Susan stole quickly",-,+
449,False,"her gloves, Susan stole the paperwork quickly",+,-
449,True,"still, Susan stole the paperwork quickly",-,-
450,True,"her gloves, Susan threw carefully",+,+
450,False,"still, Susan threw carefully",-,+
450,False,"her gloves, Susan threw your jacket carefully",+,-
450,True,"still, Susan threw your jacket carefully",-,-
451,True,"her gloves, Susan threw without falling",+,+
451,False,"still, Susan threw without falling",-,+
451,False,"her gloves, Susan threw your jacket without falling",+,-
451,True,"still, Susan threw your jacket without falling",-,-
452,True,"her gloves, Susan threw quickly",+,+
452,False,"still, Susan threw quickly",-,+
452,False,"her gloves, Susan threw your jacket quickly",+,-
452,True,"still, Susan threw your jacket quickly",-,-
453,True,"her gloves, Susan threw carefully",+,+
453,False,"still, Susan threw carefully",-,+
453,False,"her gloves, Susan threw a phone carefully",+,-
453,True,"still, Susan threw a phone carefully",-,-
454,True,"her gloves, Susan threw without falling",+,+
454,False,"still, Susan threw without falling",-,+
454,False,"her gloves, Susan threw a phone without falling",+,-
454,True,"still, Susan threw a phone without falling",-,-
455,True,"her gloves, Susan threw quickly",+,+
455,False,"still, Susan threw quickly",-,+
455,False,"her gloves, Susan threw a phone quickly",+,-
455,True,"still, Susan threw a phone quickly",-,-
456,True,"her gloves, Susan threw carefully",+,+
456,False,"still, Susan threw carefully",-,+
456,False,"her gloves, Susan threw the paperwork carefully",+,-
456,True,"still, Susan threw the paperwork carefully",-,-
457,True,"her gloves, Susan threw without falling",+,+
457,False,"still, Susan threw without falling",-,+
457,False,"her gloves, Susan threw the paperwork without falling",+,-
457,True,"still, Susan threw the paperwork without falling",-,-
458,True,"her gloves, Susan threw quickly",+,+
458,False,"still, Susan threw quickly",-,+
458,False,"her gloves, Susan threw the paperwork quickly",+,-
458,True,"still, Susan threw the paperwork quickly",-,-
459,True,"her gloves, Michelle lifted carefully",+,+
459,False,"still, Michelle lifted carefully",-,+
459,False,"her gloves, Michelle lifted your jacket carefully",+,-
459,True,"still, Michelle lifted your jacket carefully",-,-
460,True,"her gloves, Michelle lifted without falling",+,+
460,False,"still, Michelle lifted without falling",-,+
460,False,"her gloves, Michelle lifted your jacket without falling",+,-
460,True,"still, Michelle lifted your jacket without falling",-,-
461,True,"her gloves, Michelle lifted quickly",+,+
461,False,"still, Michelle lifted quickly",-,+
461,False,"her gloves, Michelle lifted your jacket quickly",+,-
461,True,"still, Michelle lifted your jacket quickly",-,-
462,True,"her gloves, Michelle lifted carefully",+,+
462,False,"still, Michelle lifted carefully",-,+
462,False,"her gloves, Michelle lifted a phone carefully",+,-
462,True,"still, Michelle lifted a phone carefully",-,-
463,True,"her gloves, Michelle lifted without falling",+,+
463,False,"still, Michelle lifted without falling",-,+
463,False,"her gloves, Michelle lifted a phone without falling",+,-
463,True,"still, Michelle lifted a phone without falling",-,-
464,True,"her gloves, Michelle lifted quickly",+,+
464,False,"still, Michelle lifted quickly",-,+
464,False,"her gloves, Michelle lifted a phone quickly",+,-
464,True,"still, Michelle lifted a phone quickly",-,-
465,True,"her gloves, Michelle lifted carefully",+,+
465,False,"still, Michelle lifted carefully",-,+
465,False,"her gloves, Michelle lifted the paperwork carefully",+,-
465,True,"still, Michelle lifted the paperwork carefully",-,-
466,True,"her gloves, Michelle lifted without falling",+,+
466,False,"still, Michelle lifted without falling",-,+
466,False,"her gloves, Michelle lifted the paperwork without falling",+,-
466,True,"still, Michelle lifted the paperwork without falling",-,-
467,True,"her gloves, Michelle lifted quickly",+,+
467,False,"still, Michelle lifted quickly",-,+
467,False,"her gloves, Michelle lifted the paperwork quickly",+,-
467,True,"still, Michelle lifted the paperwork quickly",-,-
468,True,"her gloves, Michelle stole carefully",+,+
468,False,"still, Michelle stole carefully",-,+
468,False,"her gloves, Michelle stole your jacket carefully",+,-
468,True,"still, Michelle stole your jacket carefully",-,-
469,True,"her gloves, Michelle stole without falling",+,+
469,False,"still, Michelle stole without falling",-,+
469,False,"her gloves, Michelle stole your jacket without falling",+,-
469,True,"still, Michelle stole your jacket without falling",-,-
470,True,"her gloves, Michelle stole quickly",+,+
470,False,"still, Michelle stole quickly",-,+
470,False,"her gloves, Michelle stole your jacket quickly",+,-
470,True,"still, Michelle stole your jacket quickly",-,-
471,True,"her gloves, Michelle stole carefully",+,+
471,False,"still, Michelle stole carefully",-,+
471,False,"her gloves, Michelle stole a phone carefully",+,-
471,True,"still, Michelle stole a phone carefully",-,-
472,True,"her gloves, Michelle stole without falling",+,+
472,False,"still, Michelle stole without falling",-,+
472,False,"her gloves, Michelle stole a phone without falling",+,-
472,True,"still, Michelle stole a phone without falling",-,-
473,True,"her gloves, Michelle stole quickly",+,+
473,False,"still, Michelle stole quickly",-,+
473,False,"her gloves, Michelle stole a phone quickly",+,-
473,True,"still, Michelle stole a phone quickly",-,-
474,True,"her gloves, Michelle stole carefully",+,+
474,False,"still, Michelle stole carefully",-,+
474,False,"her gloves, Michelle stole the paperwork carefully",+,-
474,True,"still, Michelle stole the paperwork carefully",-,-
475,True,"her gloves, Michelle stole without falling",+,+
475,False,"still, Michelle stole without falling",-,+
475,False,"her gloves, Michelle stole the paperwork without falling",+,-
475,True,"still, Michelle stole the paperwork without falling",-,-
476,True,"her gloves, Michelle stole quickly",+,+
476,False,"still, Michelle stole quickly",-,+
476,False,"her gloves, Michelle stole the paperwork quickly",+,-
476,True,"still, Michelle stole the paperwork quickly",-,-
477,True,"her gloves, Michelle threw carefully",+,+
477,False,"still, Michelle threw carefully",-,+
477,False,"her gloves, Michelle threw your jacket carefully",+,-
477,True,"still, Michelle threw your jacket carefully",-,-
478,True,"her gloves, Michelle threw without falling",+,+
478,False,"still, Michelle threw without falling",-,+
478,False,"her gloves, Michelle threw your jacket without falling",+,-
478,True,"still, Michelle threw your jacket without falling",-,-
479,True,"her gloves, Michelle threw quickly",+,+
479,False,"still, Michelle threw quickly",-,+
479,False,"her gloves, Michelle threw your jacket quickly",+,-
479,True,"still, Michelle threw your jacket quickly",-,-
480,True,"her gloves, Michelle threw carefully",+,+
480,False,"still, Michelle threw carefully",-,+
480,False,"her gloves, Michelle threw a phone carefully",+,-
480,True,"still, Michelle threw a phone carefully",-,-
481,True,"her gloves, Michelle threw without falling",+,+
481,False,"still, Michelle threw without falling",-,+
481,False,"her gloves, Michelle threw a phone without falling",+,-
481,True,"still, Michelle threw a phone without falling",-,-
482,True,"her gloves, Michelle threw quickly",+,+
482,False,"still, Michelle threw quickly",-,+
482,False,"her gloves, Michelle threw a phone quickly",+,-
482,True,"still, Michelle threw a phone quickly",-,-
483,True,"her gloves, Michelle threw carefully",+,+
483,False,"still, Michelle threw carefully",-,+
483,False,"her gloves, Michelle threw the paperwork carefully",+,-
483,True,"still, Michelle threw the paperwork carefully",-,-
484,True,"her gloves, Michelle threw without falling",+,+
484,False,"still, Michelle threw without falling",-,+
484,False,"her gloves, Michelle threw the paperwork without falling",+,-
484,True,"still, Michelle threw the paperwork without falling",-,-
485,True,"her gloves, Michelle threw quickly",+,+
485,False,"still, Michelle threw quickly",-,+
485,False,"her gloves, Michelle threw the paperwork quickly",+,-
485,True,"still, Michelle threw the paperwork quickly",-,-
