group,grammatical,sentence,a condition,b condition
3001,False,It is obvious that Susan stole the box that hauled without falling,-,+
3001,False,It is her gloves that Susan stole the box that hauled a phone without falling,+,-
3001,True,It is obvious that Susan stole the box that hauled a phone without falling,-,-
3002,False,It is her gloves that Susan stole the box that hauled quickly,+,+
3002,False,It is obvious that Susan stole the box that hauled quickly,-,+
3002,False,It is her gloves that Susan stole the box that hauled a phone quickly,+,-
3002,True,It is obvious that Susan stole the box that hauled a phone quickly,-,-
3003,False,It is her gloves that Susan stole the box that hauled carefully,+,+
3003,False,It is obvious that Susan stole the box that hauled carefully,-,+
3003,False,It is her gloves that Susan stole the box that hauled the paperwork carefully,+,-
3003,True,It is obvious that Susan stole the box that hauled the paperwork carefully,-,-
3004,False,It is her gloves that Susan stole the box that hauled without falling,+,+
3004,False,It is obvious that Susan stole the box that hauled without falling,-,+
3004,False,It is her gloves that Susan stole the box that hauled the paperwork without falling,+,-
3004,True,It is obvious that Susan stole the box that hauled the paperwork without falling,-,-
3005,False,It is her gloves that Susan stole the box that hauled quickly,+,+
3005,False,It is obvious that Susan stole the box that hauled quickly,-,+
3005,False,It is her gloves that Susan stole the box that hauled the paperwork quickly,+,-
3005,True,It is obvious that Susan stole the box that hauled the paperwork quickly,-,-
3006,False,It is her gloves that Susan stole the box that had carefully,+,+
3006,False,It is obvious that Susan stole the box that had carefully,-,+
3006,False,It is her gloves that Susan stole the box that had your jacket carefully,+,-
3006,True,It is obvious that Susan stole the box that had your jacket carefully,-,-
3007,False,It is her gloves that Susan stole the box that had without falling,+,+
3007,False,It is obvious that Susan stole the box that had without falling,-,+
3007,False,It is her gloves that Susan stole the box that had your jacket without falling,+,-
3007,True,It is obvious that Susan stole the box that had your jacket without falling,-,-
3008,False,It is her gloves that Susan stole the box that had quickly,+,+
3008,False,It is obvious that Susan stole the box that had quickly,-,+
3008,False,It is her gloves that Susan stole the box that had your jacket quickly,+,-
3008,True,It is obvious that Susan stole the box that had your jacket quickly,-,-
3009,False,It is her gloves that Susan stole the box that had carefully,+,+
3009,False,It is obvious that Susan stole the box that had carefully,-,+
3009,False,It is her gloves that Susan stole the box that had a phone carefully,+,-
3009,True,It is obvious that Susan stole the box that had a phone carefully,-,-
3010,False,It is her gloves that Susan stole the box that had without falling,+,+
3010,False,It is obvious that Susan stole the box that had without falling,-,+
3010,False,It is her gloves that Susan stole the box that had a phone without falling,+,-
3010,True,It is obvious that Susan stole the box that had a phone without falling,-,-
3011,False,It is her gloves that Susan stole the box that had quickly,+,+
3011,False,It is obvious that Susan stole the box that had quickly,-,+
3011,False,It is her gloves that Susan stole the box that had a phone quickly,+,-
3011,True,It is obvious that Susan stole the box that had a phone quickly,-,-
3012,False,It is her gloves that Susan stole the box that had carefully,+,+
3012,False,It is obvious that Susan stole the box that had carefully,-,+
3012,False,It is her gloves that Susan stole the box that had the paperwork carefully,+,-
3012,True,It is obvious that Susan stole the box that had the paperwork carefully,-,-
3013,False,It is her gloves that Susan stole the box that had without falling,+,+
3013,False,It is obvious that Susan stole the box that had without falling,-,+
3013,False,It is her gloves that Susan stole the box that had the paperwork without falling,+,-
3013,True,It is obvious that Susan stole the box that had the paperwork without falling,-,-
3014,False,It is her gloves that Susan stole the box that had quickly,+,+
3014,False,It is obvious that Susan stole the box that had quickly,-,+
3014,False,It is her gloves that Susan stole the box that had the paperwork quickly,+,-
3014,True,It is obvious that Susan stole the box that had the paperwork quickly,-,-
3015,False,It is her gloves that Susan stole the box that transported carefully,+,+
3015,False,It is obvious that Susan stole the box that transported carefully,-,+
3015,False,It is her gloves that Susan stole the box that transported your jacket carefully,+,-
3015,True,It is obvious that Susan stole the box that transported your jacket carefully,-,-
3016,False,It is her gloves that Susan stole the box that transported without falling,+,+
3016,False,It is obvious that Susan stole the box that transported without falling,-,+
3016,False,It is her gloves that Susan stole the box that transported your jacket without falling,+,-
3016,True,It is obvious that Susan stole the box that transported your jacket without falling,-,-
3017,False,It is her gloves that Susan stole the box that transported quickly,+,+
3017,False,It is obvious that Susan stole the box that transported quickly,-,+
3017,False,It is her gloves that Susan stole the box that transported your jacket quickly,+,-
3017,True,It is obvious that Susan stole the box that transported your jacket quickly,-,-
3018,False,It is her gloves that Susan stole the box that transported carefully,+,+
3018,False,It is obvious that Susan stole the box that transported carefully,-,+
3018,False,It is her gloves that Susan stole the box that transported a phone carefully,+,-
3018,True,It is obvious that Susan stole the box that transported a phone carefully,-,-
3019,False,It is her gloves that Susan stole the box that transported without falling,+,+
3019,False,It is obvious that Susan stole the box that transported without falling,-,+
3019,False,It is her gloves that Susan stole the box that transported a phone without falling,+,-
3019,True,It is obvious that Susan stole the box that transported a phone without falling,-,-
3020,False,It is her gloves that Susan stole the box that transported quickly,+,+
3020,False,It is obvious that Susan stole the box that transported quickly,-,+
3020,False,It is her gloves that Susan stole the box that transported a phone quickly,+,-
3020,True,It is obvious that Susan stole the box that transported a phone quickly,-,-
3021,False,It is her gloves that Susan stole the box that transported carefully,+,+
3021,False,It is obvious that Susan stole the box that transported carefully,-,+
3021,False,It is her gloves that Susan stole the box that transported the paperwork carefully,+,-
3021,True,It is obvious that Susan stole the box that transported the paperwork carefully,-,-
3022,False,It is her gloves that Susan stole the box that transported without falling,+,+
3022,False,It is obvious that Susan stole the box that transported without falling,-,+
3022,False,It is her gloves that Susan stole the box that transported the paperwork without falling,+,-
3022,True,It is obvious that Susan stole the box that transported the paperwork without falling,-,-
3023,False,It is her gloves that Susan stole the box that transported quickly,+,+
3023,False,It is obvious that Susan stole the box that transported quickly,-,+
3023,False,It is her gloves that Susan stole the box that transported the paperwork quickly,+,-
3023,True,It is obvious that Susan stole the box that transported the paperwork quickly,-,-
3024,False,It is her gloves that Susan stole this truck that hauled carefully,+,+
3024,False,It is obvious that Susan stole this truck that hauled carefully,-,+
3024,False,It is her gloves that Susan stole this truck that hauled your jacket carefully,+,-
3024,True,It is obvious that Susan stole this truck that hauled your jacket carefully,-,-
3025,False,It is her gloves that Susan stole this truck that hauled without falling,+,+
3025,False,It is obvious that Susan stole this truck that hauled without falling,-,+
3025,False,It is her gloves that Susan stole this truck that hauled your jacket without falling,+,-
3025,True,It is obvious that Susan stole this truck that hauled your jacket without falling,-,-
3026,False,It is her gloves that Susan stole this truck that hauled quickly,+,+
3026,False,It is obvious that Susan stole this truck that hauled quickly,-,+
3026,False,It is her gloves that Susan stole this truck that hauled your jacket quickly,+,-
3026,True,It is obvious that Susan stole this truck that hauled your jacket quickly,-,-
3027,False,It is her gloves that Susan stole this truck that hauled carefully,+,+
3027,False,It is obvious that Susan stole this truck that hauled carefully,-,+
3027,False,It is her gloves that Susan stole this truck that hauled a phone carefully,+,-
3027,True,It is obvious that Susan stole this truck that hauled a phone carefully,-,-
3028,False,It is her gloves that Susan stole this truck that hauled without falling,+,+
3028,False,It is obvious that Susan stole this truck that hauled without falling,-,+
3028,False,It is her gloves that Susan stole this truck that hauled a phone without falling,+,-
3028,True,It is obvious that Susan stole this truck that hauled a phone without falling,-,-
3029,False,It is her gloves that Susan stole this truck that hauled quickly,+,+
3029,False,It is obvious that Susan stole this truck that hauled quickly,-,+
3029,False,It is her gloves that Susan stole this truck that hauled a phone quickly,+,-
3029,True,It is obvious that Susan stole this truck that hauled a phone quickly,-,-
3030,False,It is her gloves that Susan stole this truck that hauled carefully,+,+
3030,False,It is obvious that Susan stole this truck that hauled carefully,-,+
3030,False,It is her gloves that Susan stole this truck that hauled the paperwork carefully,+,-
3030,True,It is obvious that Susan stole this truck that hauled the paperwork carefully,-,-
3031,False,It is her gloves that Susan stole this truck that hauled without falling,+,+
3031,False,It is obvious that Susan stole this truck that hauled without falling,-,+
3031,False,It is her gloves that Susan stole this truck that hauled the paperwork without falling,+,-
3031,True,It is obvious that Susan stole this truck that hauled the paperwork without falling,-,-
3032,False,It is her gloves that Susan stole this truck that hauled quickly,+,+
3032,False,It is obvious that Susan stole this truck that hauled quickly,-,+
3032,False,It is her gloves that Susan stole this truck that hauled the paperwork quickly,+,-
3032,True,It is obvious that Susan stole this truck that hauled the paperwork quickly,-,-
3033,False,It is her gloves that Susan stole this truck that had carefully,+,+
3033,False,It is obvious that Susan stole this truck that had carefully,-,+
3033,False,It is her gloves that Susan stole this truck that had your jacket carefully,+,-
3033,True,It is obvious that Susan stole this truck that had your jacket carefully,-,-
3034,False,It is her gloves that Susan stole this truck that had without falling,+,+
3034,False,It is obvious that Susan stole this truck that had without falling,-,+
3034,False,It is her gloves that Susan stole this truck that had your jacket without falling,+,-
3034,True,It is obvious that Susan stole this truck that had your jacket without falling,-,-
3035,False,It is her gloves that Susan stole this truck that had quickly,+,+
3035,False,It is obvious that Susan stole this truck that had quickly,-,+
3035,False,It is her gloves that Susan stole this truck that had your jacket quickly,+,-
3035,True,It is obvious that Susan stole this truck that had your jacket quickly,-,-
3036,False,It is her gloves that Susan stole this truck that had carefully,+,+
3036,False,It is obvious that Susan stole this truck that had carefully,-,+
3036,False,It is her gloves that Susan stole this truck that had a phone carefully,+,-
3036,True,It is obvious that Susan stole this truck that had a phone carefully,-,-
3037,False,It is her gloves that Susan stole this truck that had without falling,+,+
3037,False,It is obvious that Susan stole this truck that had without falling,-,+
3037,False,It is her gloves that Susan stole this truck that had a phone without falling,+,-
3037,True,It is obvious that Susan stole this truck that had a phone without falling,-,-
3038,False,It is her gloves that Susan stole this truck that had quickly,+,+
3038,False,It is obvious that Susan stole this truck that had quickly,-,+
3038,False,It is her gloves that Susan stole this truck that had a phone quickly,+,-
3038,True,It is obvious that Susan stole this truck that had a phone quickly,-,-
3039,False,It is her gloves that Susan stole this truck that had carefully,+,+
3039,False,It is obvious that Susan stole this truck that had carefully,-,+
3039,False,It is her gloves that Susan stole this truck that had the paperwork carefully,+,-
3039,True,It is obvious that Susan stole this truck that had the paperwork carefully,-,-
3040,False,It is her gloves that Susan stole this truck that had without falling,+,+
3040,False,It is obvious that Susan stole this truck that had without falling,-,+
3040,False,It is her gloves that Susan stole this truck that had the paperwork without falling,+,-
3040,True,It is obvious that Susan stole this truck that had the paperwork without falling,-,-
3041,False,It is her gloves that Susan stole this truck that had quickly,+,+
3041,False,It is obvious that Susan stole this truck that had quickly,-,+
3041,False,It is her gloves that Susan stole this truck that had the paperwork quickly,+,-
3041,True,It is obvious that Susan stole this truck that had the paperwork quickly,-,-
3042,False,It is her gloves that Susan stole this truck that transported carefully,+,+
3042,False,It is obvious that Susan stole this truck that transported carefully,-,+
3042,False,It is her gloves that Susan stole this truck that transported your jacket carefully,+,-
3042,True,It is obvious that Susan stole this truck that transported your jacket carefully,-,-
3043,False,It is her gloves that Susan stole this truck that transported without falling,+,+
3043,False,It is obvious that Susan stole this truck that transported without falling,-,+
3043,False,It is her gloves that Susan stole this truck that transported your jacket without falling,+,-
3043,True,It is obvious that Susan stole this truck that transported your jacket without falling,-,-
3044,False,It is her gloves that Susan stole this truck that transported quickly,+,+
3044,False,It is obvious that Susan stole this truck that transported quickly,-,+
3044,False,It is her gloves that Susan stole this truck that transported your jacket quickly,+,-
3044,True,It is obvious that Susan stole this truck that transported your jacket quickly,-,-
3045,False,It is her gloves that Susan stole this truck that transported carefully,+,+
3045,False,It is obvious that Susan stole this truck that transported carefully,-,+
3045,False,It is her gloves that Susan stole this truck that transported a phone carefully,+,-
3045,True,It is obvious that Susan stole this truck that transported a phone carefully,-,-
3046,False,It is her gloves that Susan stole this truck that transported without falling,+,+
3046,False,It is obvious that Susan stole this truck that transported without falling,-,+
3046,False,It is her gloves that Susan stole this truck that transported a phone without falling,+,-
3046,True,It is obvious that Susan stole this truck that transported a phone without falling,-,-
3047,False,It is her gloves that Susan stole this truck that transported quickly,+,+
3047,False,It is obvious that Susan stole this truck that transported quickly,-,+
3047,False,It is her gloves that Susan stole this truck that transported a phone quickly,+,-
3047,True,It is obvious that Susan stole this truck that transported a phone quickly,-,-
3048,False,It is her gloves that Susan stole this truck that transported carefully,+,+
3048,False,It is obvious that Susan stole this truck that transported carefully,-,+
3048,False,It is her gloves that Susan stole this truck that transported the paperwork carefully,+,-
3048,True,It is obvious that Susan stole this truck that transported the paperwork carefully,-,-
3049,False,It is her gloves that Susan stole this truck that transported without falling,+,+
3049,False,It is obvious that Susan stole this truck that transported without falling,-,+
3049,False,It is her gloves that Susan stole this truck that transported the paperwork without falling,+,-
3049,True,It is obvious that Susan stole this truck that transported the paperwork without falling,-,-
3050,False,It is her gloves that Susan stole this truck that transported quickly,+,+
3050,False,It is obvious that Susan stole this truck that transported quickly,-,+
3050,False,It is her gloves that Susan stole this truck that transported the paperwork quickly,+,-
3050,True,It is obvious that Susan stole this truck that transported the paperwork quickly,-,-
3051,False,It is her gloves that Susan stole her backpack that hauled carefully,+,+
3051,False,It is obvious that Susan stole her backpack that hauled carefully,-,+
3051,False,It is her gloves that Susan stole her backpack that hauled your jacket carefully,+,-
3051,True,It is obvious that Susan stole her backpack that hauled your jacket carefully,-,-
3052,False,It is her gloves that Susan stole her backpack that hauled without falling,+,+
3052,False,It is obvious that Susan stole her backpack that hauled without falling,-,+
3052,False,It is her gloves that Susan stole her backpack that hauled your jacket without falling,+,-
3052,True,It is obvious that Susan stole her backpack that hauled your jacket without falling,-,-
3053,False,It is her gloves that Susan stole her backpack that hauled quickly,+,+
3053,False,It is obvious that Susan stole her backpack that hauled quickly,-,+
3053,False,It is her gloves that Susan stole her backpack that hauled your jacket quickly,+,-
3053,True,It is obvious that Susan stole her backpack that hauled your jacket quickly,-,-
3054,False,It is her gloves that Susan stole her backpack that hauled carefully,+,+
3054,False,It is obvious that Susan stole her backpack that hauled carefully,-,+
3054,False,It is her gloves that Susan stole her backpack that hauled a phone carefully,+,-
3054,True,It is obvious that Susan stole her backpack that hauled a phone carefully,-,-
3055,False,It is her gloves that Susan stole her backpack that hauled without falling,+,+
3055,False,It is obvious that Susan stole her backpack that hauled without falling,-,+
3055,False,It is her gloves that Susan stole her backpack that hauled a phone without falling,+,-
3055,True,It is obvious that Susan stole her backpack that hauled a phone without falling,-,-
3056,False,It is her gloves that Susan stole her backpack that hauled quickly,+,+
3056,False,It is obvious that Susan stole her backpack that hauled quickly,-,+
3056,False,It is her gloves that Susan stole her backpack that hauled a phone quickly,+,-
3056,True,It is obvious that Susan stole her backpack that hauled a phone quickly,-,-
3057,False,It is her gloves that Susan stole her backpack that hauled carefully,+,+
3057,False,It is obvious that Susan stole her backpack that hauled carefully,-,+
3057,False,It is her gloves that Susan stole her backpack that hauled the paperwork carefully,+,-
3057,True,It is obvious that Susan stole her backpack that hauled the paperwork carefully,-,-
3058,False,It is her gloves that Susan stole her backpack that hauled without falling,+,+
3058,False,It is obvious that Susan stole her backpack that hauled without falling,-,+
3058,False,It is her gloves that Susan stole her backpack that hauled the paperwork without falling,+,-
3058,True,It is obvious that Susan stole her backpack that hauled the paperwork without falling,-,-
3059,False,It is her gloves that Susan stole her backpack that hauled quickly,+,+
3059,False,It is obvious that Susan stole her backpack that hauled quickly,-,+
3059,False,It is her gloves that Susan stole her backpack that hauled the paperwork quickly,+,-
3059,True,It is obvious that Susan stole her backpack that hauled the paperwork quickly,-,-
3060,False,It is her gloves that Susan stole her backpack that had carefully,+,+
3060,False,It is obvious that Susan stole her backpack that had carefully,-,+
3060,False,It is her gloves that Susan stole her backpack that had your jacket carefully,+,-
3060,True,It is obvious that Susan stole her backpack that had your jacket carefully,-,-
3061,False,It is her gloves that Susan stole her backpack that had without falling,+,+
3061,False,It is obvious that Susan stole her backpack that had without falling,-,+
3061,False,It is her gloves that Susan stole her backpack that had your jacket without falling,+,-
3061,True,It is obvious that Susan stole her backpack that had your jacket without falling,-,-
3062,False,It is her gloves that Susan stole her backpack that had quickly,+,+
3062,False,It is obvious that Susan stole her backpack that had quickly,-,+
3062,False,It is her gloves that Susan stole her backpack that had your jacket quickly,+,-
3062,True,It is obvious that Susan stole her backpack that had your jacket quickly,-,-
3063,False,It is her gloves that Susan stole her backpack that had carefully,+,+
3063,False,It is obvious that Susan stole her backpack that had carefully,-,+
3063,False,It is her gloves that Susan stole her backpack that had a phone carefully,+,-
3063,True,It is obvious that Susan stole her backpack that had a phone carefully,-,-
3064,False,It is her gloves that Susan stole her backpack that had without falling,+,+
3064,False,It is obvious that Susan stole her backpack that had without falling,-,+
3064,False,It is her gloves that Susan stole her backpack that had a phone without falling,+,-
3064,True,It is obvious that Susan stole her backpack that had a phone without falling,-,-
3065,False,It is her gloves that Susan stole her backpack that had quickly,+,+
3065,False,It is obvious that Susan stole her backpack that had quickly,-,+
3065,False,It is her gloves that Susan stole her backpack that had a phone quickly,+,-
3065,True,It is obvious that Susan stole her backpack that had a phone quickly,-,-
3066,False,It is her gloves that Susan stole her backpack that had carefully,+,+
3066,False,It is obvious that Susan stole her backpack that had carefully,-,+
3066,False,It is her gloves that Susan stole her backpack that had the paperwork carefully,+,-
3066,True,It is obvious that Susan stole her backpack that had the paperwork carefully,-,-
3067,False,It is her gloves that Susan stole her backpack that had without falling,+,+
3067,False,It is obvious that Susan stole her backpack that had without falling,-,+
3067,False,It is her gloves that Susan stole her backpack that had the paperwork without falling,+,-
3067,True,It is obvious that Susan stole her backpack that had the paperwork without falling,-,-
3068,False,It is her gloves that Susan stole her backpack that had quickly,+,+
3068,False,It is obvious that Susan stole her backpack that had quickly,-,+
3068,False,It is her gloves that Susan stole her backpack that had the paperwork quickly,+,-
3068,True,It is obvious that Susan stole her backpack that had the paperwork quickly,-,-
3069,False,It is her gloves that Susan stole her backpack that transported carefully,+,+
3069,False,It is obvious that Susan stole her backpack that transported carefully,-,+
3069,False,It is her gloves that Susan stole her backpack that transported your jacket carefully,+,-
3069,True,It is obvious that Susan stole her backpack that transported your jacket carefully,-,-
3070,False,It is her gloves that Susan stole her backpack that transported without falling,+,+
3070,False,It is obvious that Susan stole her backpack that transported without falling,-,+
3070,False,It is her gloves that Susan stole her backpack that transported your jacket without falling,+,-
3070,True,It is obvious that Susan stole her backpack that transported your jacket without falling,-,-
3071,False,It is her gloves that Susan stole her backpack that transported quickly,+,+
3071,False,It is obvious that Susan stole her backpack that transported quickly,-,+
3071,False,It is her gloves that Susan stole her backpack that transported your jacket quickly,+,-
3071,True,It is obvious that Susan stole her backpack that transported your jacket quickly,-,-
3072,False,It is her gloves that Susan stole her backpack that transported carefully,+,+
3072,False,It is obvious that Susan stole her backpack that transported carefully,-,+
3072,False,It is her gloves that Susan stole her backpack that transported a phone carefully,+,-
3072,True,It is obvious that Susan stole her backpack that transported a phone carefully,-,-
3073,False,It is her gloves that Susan stole her backpack that transported without falling,+,+
3073,False,It is obvious that Susan stole her backpack that transported without falling,-,+
3073,False,It is her gloves that Susan stole her backpack that transported a phone without falling,+,-
3073,True,It is obvious that Susan stole her backpack that transported a phone without falling,-,-
3074,False,It is her gloves that Susan stole her backpack that transported quickly,+,+
3074,False,It is obvious that Susan stole her backpack that transported quickly,-,+
3074,False,It is her gloves that Susan stole her backpack that transported a phone quickly,+,-
3074,True,It is obvious that Susan stole her backpack that transported a phone quickly,-,-
3075,False,It is her gloves that Susan stole her backpack that transported carefully,+,+
3075,False,It is obvious that Susan stole her backpack that transported carefully,-,+
3075,False,It is her gloves that Susan stole her backpack that transported the paperwork carefully,+,-
3075,True,It is obvious that Susan stole her backpack that transported the paperwork carefully,-,-
3076,False,It is her gloves that Susan stole her backpack that transported without falling,+,+
3076,False,It is obvious that Susan stole her backpack that transported without falling,-,+
3076,False,It is her gloves that Susan stole her backpack that transported the paperwork without falling,+,-
3076,True,It is obvious that Susan stole her backpack that transported the paperwork without falling,-,-
3077,False,It is her gloves that Susan stole her backpack that transported quickly,+,+
3077,False,It is obvious that Susan stole her backpack that transported quickly,-,+
3077,False,It is her gloves that Susan stole her backpack that transported the paperwork quickly,+,-
3077,True,It is obvious that Susan stole her backpack that transported the paperwork quickly,-,-
3078,False,It is her gloves that Susan threw the box that hauled carefully,+,+
3078,False,It is obvious that Susan threw the box that hauled carefully,-,+
3078,False,It is her gloves that Susan threw the box that hauled your jacket carefully,+,-
3078,True,It is obvious that Susan threw the box that hauled your jacket carefully,-,-
3079,False,It is her gloves that Susan threw the box that hauled without falling,+,+
3079,False,It is obvious that Susan threw the box that hauled without falling,-,+
3079,False,It is her gloves that Susan threw the box that hauled your jacket without falling,+,-
3079,True,It is obvious that Susan threw the box that hauled your jacket without falling,-,-
3080,False,It is her gloves that Susan threw the box that hauled quickly,+,+
3080,False,It is obvious that Susan threw the box that hauled quickly,-,+
3080,False,It is her gloves that Susan threw the box that hauled your jacket quickly,+,-
3080,True,It is obvious that Susan threw the box that hauled your jacket quickly,-,-
3081,False,It is her gloves that Susan threw the box that hauled carefully,+,+
3081,False,It is obvious that Susan threw the box that hauled carefully,-,+
3081,False,It is her gloves that Susan threw the box that hauled a phone carefully,+,-
3081,True,It is obvious that Susan threw the box that hauled a phone carefully,-,-
3082,False,It is her gloves that Susan threw the box that hauled without falling,+,+
3082,False,It is obvious that Susan threw the box that hauled without falling,-,+
3082,False,It is her gloves that Susan threw the box that hauled a phone without falling,+,-
3082,True,It is obvious that Susan threw the box that hauled a phone without falling,-,-
3083,False,It is her gloves that Susan threw the box that hauled quickly,+,+
3083,False,It is obvious that Susan threw the box that hauled quickly,-,+
3083,False,It is her gloves that Susan threw the box that hauled a phone quickly,+,-
3083,True,It is obvious that Susan threw the box that hauled a phone quickly,-,-
3084,False,It is her gloves that Susan threw the box that hauled carefully,+,+
3084,False,It is obvious that Susan threw the box that hauled carefully,-,+
3084,False,It is her gloves that Susan threw the box that hauled the paperwork carefully,+,-
3084,True,It is obvious that Susan threw the box that hauled the paperwork carefully,-,-
3085,False,It is her gloves that Susan threw the box that hauled without falling,+,+
3085,False,It is obvious that Susan threw the box that hauled without falling,-,+
3085,False,It is her gloves that Susan threw the box that hauled the paperwork without falling,+,-
3085,True,It is obvious that Susan threw the box that hauled the paperwork without falling,-,-
3086,False,It is her gloves that Susan threw the box that hauled quickly,+,+
3086,False,It is obvious that Susan threw the box that hauled quickly,-,+
3086,False,It is her gloves that Susan threw the box that hauled the paperwork quickly,+,-
3086,True,It is obvious that Susan threw the box that hauled the paperwork quickly,-,-
3087,False,It is her gloves that Susan threw the box that had carefully,+,+
3087,False,It is obvious that Susan threw the box that had carefully,-,+
3087,False,It is her gloves that Susan threw the box that had your jacket carefully,+,-
3087,True,It is obvious that Susan threw the box that had your jacket carefully,-,-
3088,False,It is her gloves that Susan threw the box that had without falling,+,+
3088,False,It is obvious that Susan threw the box that had without falling,-,+
3088,False,It is her gloves that Susan threw the box that had your jacket without falling,+,-
3088,True,It is obvious that Susan threw the box that had your jacket without falling,-,-
3089,False,It is her gloves that Susan threw the box that had quickly,+,+
3089,False,It is obvious that Susan threw the box that had quickly,-,+
3089,False,It is her gloves that Susan threw the box that had your jacket quickly,+,-
3089,True,It is obvious that Susan threw the box that had your jacket quickly,-,-
3090,False,It is her gloves that Susan threw the box that had carefully,+,+
3090,False,It is obvious that Susan threw the box that had carefully,-,+
3090,False,It is her gloves that Susan threw the box that had a phone carefully,+,-
3090,True,It is obvious that Susan threw the box that had a phone carefully,-,-
3091,False,It is her gloves that Susan threw the box that had without falling,+,+
3091,False,It is obvious that Susan threw the box that had without falling,-,+
3091,False,It is her gloves that Susan threw the box that had a phone without falling,+,-
3091,True,It is obvious that Susan threw the box that had a phone without falling,-,-
3092,False,It is her gloves that Susan threw the box that had quickly,+,+
3092,False,It is obvious that Susan threw the box that had quickly,-,+
3092,False,It is her gloves that Susan threw the box that had a phone quickly,+,-
3092,True,It is obvious that Susan threw the box that had a phone quickly,-,-
3093,False,It is her gloves that Susan threw the box that had carefully,+,+
3093,False,It is obvious that Susan threw the box that had carefully,-,+
3093,False,It is her gloves that Susan threw the box that had the paperwork carefully,+,-
3093,True,It is obvious that Susan threw the box that had the paperwork carefully,-,-
3094,False,It is her gloves that Susan threw the box that had without falling,+,+
3094,False,It is obvious that Susan threw the box that had without falling,-,+
3094,False,It is her gloves that Susan threw the box that had the paperwork without falling,+,-
3094,True,It is obvious that Susan threw the box that had the paperwork without falling,-,-
3095,False,It is her gloves that Susan threw the box that had quickly,+,+
3095,False,It is obvious that Susan threw the box that had quickly,-,+
3095,False,It is her gloves that Susan threw the box that had the paperwork quickly,+,-
3095,True,It is obvious that Susan threw the box that had the paperwork quickly,-,-
3096,False,It is her gloves that Susan threw the box that transported carefully,+,+
3096,False,It is obvious that Susan threw the box that transported carefully,-,+
3096,False,It is her gloves that Susan threw the box that transported your jacket carefully,+,-
3096,True,It is obvious that Susan threw the box that transported your jacket carefully,-,-
3097,False,It is her gloves that Susan threw the box that transported without falling,+,+
3097,False,It is obvious that Susan threw the box that transported without falling,-,+
3097,False,It is her gloves that Susan threw the box that transported your jacket without falling,+,-
3097,True,It is obvious that Susan threw the box that transported your jacket without falling,-,-
3098,False,It is her gloves that Susan threw the box that transported quickly,+,+
3098,False,It is obvious that Susan threw the box that transported quickly,-,+
3098,False,It is her gloves that Susan threw the box that transported your jacket quickly,+,-
3098,True,It is obvious that Susan threw the box that transported your jacket quickly,-,-
3099,False,It is her gloves that Susan threw the box that transported carefully,+,+
3099,False,It is obvious that Susan threw the box that transported carefully,-,+
3099,False,It is her gloves that Susan threw the box that transported a phone carefully,+,-
3099,True,It is obvious that Susan threw the box that transported a phone carefully,-,-
3100,False,It is her gloves that Susan threw the box that transported without falling,+,+
3100,False,It is obvious that Susan threw the box that transported without falling,-,+
3100,False,It is her gloves that Susan threw the box that transported a phone without falling,+,-
3100,True,It is obvious that Susan threw the box that transported a phone without falling,-,-
3101,False,It is her gloves that Susan threw the box that transported quickly,+,+
3101,False,It is obvious that Susan threw the box that transported quickly,-,+
3101,False,It is her gloves that Susan threw the box that transported a phone quickly,+,-
3101,True,It is obvious that Susan threw the box that transported a phone quickly,-,-
3102,False,It is her gloves that Susan threw the box that transported carefully,+,+
3102,False,It is obvious that Susan threw the box that transported carefully,-,+
3102,False,It is her gloves that Susan threw the box that transported the paperwork carefully,+,-
3102,True,It is obvious that Susan threw the box that transported the paperwork carefully,-,-
3103,False,It is her gloves that Susan threw the box that transported without falling,+,+
3103,False,It is obvious that Susan threw the box that transported without falling,-,+
3103,False,It is her gloves that Susan threw the box that transported the paperwork without falling,+,-
3103,True,It is obvious that Susan threw the box that transported the paperwork without falling,-,-
3104,False,It is her gloves that Susan threw the box that transported quickly,+,+
3104,False,It is obvious that Susan threw the box that transported quickly,-,+
3104,False,It is her gloves that Susan threw the box that transported the paperwork quickly,+,-
3104,True,It is obvious that Susan threw the box that transported the paperwork quickly,-,-
3105,False,It is her gloves that Susan threw this truck that hauled carefully,+,+
3105,False,It is obvious that Susan threw this truck that hauled carefully,-,+
3105,False,It is her gloves that Susan threw this truck that hauled your jacket carefully,+,-
3105,True,It is obvious that Susan threw this truck that hauled your jacket carefully,-,-
3106,False,It is her gloves that Susan threw this truck that hauled without falling,+,+
3106,False,It is obvious that Susan threw this truck that hauled without falling,-,+
3106,False,It is her gloves that Susan threw this truck that hauled your jacket without falling,+,-
3106,True,It is obvious that Susan threw this truck that hauled your jacket without falling,-,-
3107,False,It is her gloves that Susan threw this truck that hauled quickly,+,+
3107,False,It is obvious that Susan threw this truck that hauled quickly,-,+
3107,False,It is her gloves that Susan threw this truck that hauled your jacket quickly,+,-
3107,True,It is obvious that Susan threw this truck that hauled your jacket quickly,-,-
3108,False,It is her gloves that Susan threw this truck that hauled carefully,+,+
3108,False,It is obvious that Susan threw this truck that hauled carefully,-,+
3108,False,It is her gloves that Susan threw this truck that hauled a phone carefully,+,-
3108,True,It is obvious that Susan threw this truck that hauled a phone carefully,-,-
3109,False,It is her gloves that Susan threw this truck that hauled without falling,+,+
3109,False,It is obvious that Susan threw this truck that hauled without falling,-,+
