group,grammatical,sentence,a condition,b condition
401,False,It is surprising that Susan threw quickly,-,+
401,False,It is her gloves that Susan threw a phone quickly,+,-
401,True,It is surprising that Susan threw a phone quickly,-,-
402,True,It is her gloves that Susan threw carefully,+,+
402,False,It is surprising that Susan threw carefully,-,+
402,False,It is her gloves that Susan threw the paperwork carefully,+,-
402,True,It is surprising that Susan threw the paperwork carefully,-,-
403,True,It is her gloves that Susan threw without falling,+,+
403,False,It is surprising that Susan threw without falling,-,+
403,False,It is her gloves that Susan threw the paperwork without falling,+,-
403,True,It is surprising that Susan threw the paperwork without falling,-,-
404,True,It is her gloves that Susan threw quickly,+,+
404,False,It is surprising that Susan threw quickly,-,+
404,False,It is her gloves that Susan threw the paperwork quickly,+,-
404,True,It is surprising that Susan threw the paperwork quickly,-,-
405,True,It is her gloves that Michelle lifted carefully,+,+
405,False,It is surprising that Michelle lifted carefully,-,+
405,False,It is her gloves that Michelle lifted your jacket carefully,+,-
405,True,It is surprising that Michelle lifted your jacket carefully,-,-
406,True,It is her gloves that Michelle lifted without falling,+,+
406,False,It is surprising that Michelle lifted without falling,-,+
406,False,It is her gloves that Michelle lifted your jacket without falling,+,-
406,True,It is surprising that Michelle lifted your jacket without falling,-,-
407,True,It is her gloves that Michelle lifted quickly,+,+
407,False,It is surprising that Michelle lifted quickly,-,+
407,False,It is her gloves that Michelle lifted your jacket quickly,+,-
407,True,It is surprising that Michelle lifted your jacket quickly,-,-
408,True,It is her gloves that Michelle lifted carefully,+,+
408,False,It is surprising that Michelle lifted carefully,-,+
408,False,It is her gloves that Michelle lifted a phone carefully,+,-
408,True,It is surprising that Michelle lifted a phone carefully,-,-
409,True,It is her gloves that Michelle lifted without falling,+,+
409,False,It is surprising that Michelle lifted without falling,-,+
409,False,It is her gloves that Michelle lifted a phone without falling,+,-
409,True,It is surprising that Michelle lifted a phone without falling,-,-
410,True,It is her gloves that Michelle lifted quickly,+,+
410,False,It is surprising that Michelle lifted quickly,-,+
410,False,It is her gloves that Michelle lifted a phone quickly,+,-
410,True,It is surprising that Michelle lifted a phone quickly,-,-
411,True,It is her gloves that Michelle lifted carefully,+,+
411,False,It is surprising that Michelle lifted carefully,-,+
411,False,It is her gloves that Michelle lifted the paperwork carefully,+,-
411,True,It is surprising that Michelle lifted the paperwork carefully,-,-
412,True,It is her gloves that Michelle lifted without falling,+,+
412,False,It is surprising that Michelle lifted without falling,-,+
412,False,It is her gloves that Michelle lifted the paperwork without falling,+,-
412,True,It is surprising that Michelle lifted the paperwork without falling,-,-
413,True,It is her gloves that Michelle lifted quickly,+,+
413,False,It is surprising that Michelle lifted quickly,-,+
413,False,It is her gloves that Michelle lifted the paperwork quickly,+,-
413,True,It is surprising that Michelle lifted the paperwork quickly,-,-
414,True,It is her gloves that Michelle stole carefully,+,+
414,False,It is surprising that Michelle stole carefully,-,+
414,False,It is her gloves that Michelle stole your jacket carefully,+,-
414,True,It is surprising that Michelle stole your jacket carefully,-,-
415,True,It is her gloves that Michelle stole without falling,+,+
415,False,It is surprising that Michelle stole without falling,-,+
415,False,It is her gloves that Michelle stole your jacket without falling,+,-
415,True,It is surprising that Michelle stole your jacket without falling,-,-
416,True,It is her gloves that Michelle stole quickly,+,+
416,False,It is surprising that Michelle stole quickly,-,+
416,False,It is her gloves that Michelle stole your jacket quickly,+,-
416,True,It is surprising that Michelle stole your jacket quickly,-,-
417,True,It is her gloves that Michelle stole carefully,+,+
417,False,It is surprising that Michelle stole carefully,-,+
417,False,It is her gloves that Michelle stole a phone carefully,+,-
417,True,It is surprising that Michelle stole a phone carefully,-,-
418,True,It is her gloves that Michelle stole without falling,+,+
418,False,It is surprising that Michelle stole without falling,-,+
418,False,It is her gloves that Michelle stole a phone without falling,+,-
418,True,It is surprising that Michelle stole a phone without falling,-,-
419,True,It is her gloves that Michelle stole quickly,+,+
419,False,It is surprising that Michelle stole quickly,-,+
419,False,It is her gloves that Michelle stole a phone quickly,+,-
419,True,It is surprising that Michelle stole a phone quickly,-,-
420,True,It is her gloves that Michelle stole carefully,+,+
420,False,It is surprising that Michelle stole carefully,-,+
420,False,It is her gloves that Michelle stole the paperwork carefully,+,-
420,True,It is surprising that Michelle stole the paperwork carefully,-,-
421,True,It is her gloves that Michelle stole without falling,+,+
421,False,It is surprising that Michelle stole without falling,-,+
421,False,It is her gloves that Michelle stole the paperwork without falling,+,-
421,True,It is surprising that Michelle stole the paperwork without falling,-,-
422,True,It is her gloves that Michelle stole quickly,+,+
422,False,It is surprising that Michelle stole quickly,-,+
422,False,It is her gloves that Michelle stole the paperwork quickly,+,-
422,True,It is surprising that Michelle stole the paperwork quickly,-,-
423,True,It is her gloves that Michelle threw carefully,+,+
423,False,It is surprising that Michelle threw carefully,-,+
423,False,It is her gloves that Michelle threw your jacket carefully,+,-
423,True,It is surprising that Michelle threw your jacket carefully,-,-
424,True,It is her gloves that Michelle threw without falling,+,+
424,False,It is surprising that Michelle threw without falling,-,+
424,False,It is her gloves that Michelle threw your jacket without falling,+,-
424,True,It is surprising that Michelle threw your jacket without falling,-,-
425,True,It is her gloves that Michelle threw quickly,+,+
425,False,It is surprising that Michelle threw quickly,-,+
425,False,It is her gloves that Michelle threw your jacket quickly,+,-
425,True,It is surprising that Michelle threw your jacket quickly,-,-
426,True,It is her gloves that Michelle threw carefully,+,+
426,False,It is surprising that Michelle threw carefully,-,+
426,False,It is her gloves that Michelle threw a phone carefully,+,-
426,True,It is surprising that Michelle threw a phone carefully,-,-
427,True,It is her gloves that Michelle threw without falling,+,+
427,False,It is surprising that Michelle threw without falling,-,+
427,False,It is her gloves that Michelle threw a phone without falling,+,-
427,True,It is surprising that Michelle threw a phone without falling,-,-
428,True,It is her gloves that Michelle threw quickly,+,+
428,False,It is surprising that Michelle threw quickly,-,+
428,False,It is her gloves that Michelle threw a phone quickly,+,-
428,True,It is surprising that Michelle threw a phone quickly,-,-
429,True,It is her gloves that Michelle threw carefully,+,+
429,False,It is surprising that Michelle threw carefully,-,+
429,False,It is her gloves that Michelle threw the paperwork carefully,+,-
429,True,It is surprising that Michelle threw the paperwork carefully,-,-
430,True,It is her gloves that Michelle threw without falling,+,+
430,False,It is surprising that Michelle threw without falling,-,+
430,False,It is her gloves that Michelle threw the paperwork without falling,+,-
430,True,It is surprising that Michelle threw the paperwork without falling,-,-
431,True,It is her gloves that Michelle threw quickly,+,+
431,False,It is surprising that Michelle threw quickly,-,+
431,False,It is her gloves that Michelle threw the paperwork quickly,+,-
431,True,It is surprising that Michelle threw the paperwork quickly,-,-
432,True,It is her gloves that Susan lifted carefully,+,+
432,False,It is annoying that Susan lifted carefully,-,+
432,False,It is her gloves that Susan lifted your jacket carefully,+,-
432,True,It is annoying that Susan lifted your jacket carefully,-,-
433,True,It is her gloves that Susan lifted without falling,+,+
433,False,It is annoying that Susan lifted without falling,-,+
433,False,It is her gloves that Susan lifted your jacket without falling,+,-
433,True,It is annoying that Susan lifted your jacket without falling,-,-
434,True,It is her gloves that Susan lifted quickly,+,+
434,False,It is annoying that Susan lifted quickly,-,+
434,False,It is her gloves that Susan lifted your jacket quickly,+,-
434,True,It is annoying that Susan lifted your jacket quickly,-,-
435,True,It is her gloves that Susan lifted carefully,+,+
435,False,It is annoying that Susan lifted carefully,-,+
435,False,It is her gloves that Susan lifted a phone carefully,+,-
435,True,It is annoying that Susan lifted a phone carefully,-,-
436,True,It is her gloves that Susan lifted without falling,+,+
436,False,It is annoying that Susan lifted without falling,-,+
436,False,It is her gloves that Susan lifted a phone without falling,+,-
436,True,It is annoying that Susan lifted a phone without falling,-,-
437,True,It is her gloves that Susan lifted quickly,+,+
437,False,It is annoying that Susan lifted quickly,-,+
437,False,It is her gloves that Susan lifted a phone quickly,+,-
437,True,It is annoying that Susan lifted a phone quickly,-,-
438,True,It is her gloves that Susan lifted carefully,+,+
438,False,It is annoying that Susan lifted carefully,-,+
438,False,It is her gloves that Susan lifted the paperwork carefully,+,-
438,True,It is annoying that Susan lifted the paperwork carefully,-,-
439,True,It is her gloves that Susan lifted without falling,+,+
439,False,It is annoying that Susan lifted without falling,-,+
439,False,It is her gloves that Susan lifted the paperwork without falling,+,-
439,True,It is annoying that Susan lifted the paperwork without falling,-,-
440,True,It is her gloves that Susan lifted quickly,+,+
440,False,It is annoying that Susan lifted quickly,-,+
440,False,It is her gloves that Susan lifted the paperwork quickly,+,-
440,True,It is annoying that Susan lifted the paperwork quickly,-,-
441,True,It is her gloves that Susan stole carefully,+,+
441,False,It is annoying that Susan stole carefully,-,+
441,False,It is her gloves that Susan stole your jacket carefully,+,-
441,True,It is annoying that Susan stole your jacket carefully,-,-
442,True,It is her gloves that Susan stole without falling,+,+
442,False,It is annoying that Susan stole without falling,-,+
442,False,It is her gloves that Susan stole your jacket without falling,+,-
442,True,It is annoying that Susan stole your jacket without falling,-,-
443,True,It is her gloves that Susan stole quickly,+,+
443,False,It is annoying that Susan stole quickly,-,+
443,False,It is her gloves that Susan stole your jacket quickly,+,-
443,True,It is annoying that Susan stole your jacket quickly,-,-
444,True,It is her gloves that Susan stole carefully,+,+
444,False,It is annoying that Susan stole carefully,-,+
444,False,It is her gloves that Susan stole a phone carefully,+,-
444,True,It is annoying that Susan stole a phone carefully,-,-
445,True,It is her gloves that Susan stole without falling,+,+
445,False,It is annoying that Susan stole without falling,-,+
445,False,It is her gloves that Susan stole a phone without falling,+,-
445,True,It is annoying that Susan stole a phone without falling,-,-
446,True,It is her gloves that Susan stole quickly,+,+
446,False,It is annoying that Susan stole quickly,-,+
446,False,It is her gloves that Susan stole a phone quickly,+,-
446,True,It is annoying that Susan stole a phone quickly,-,-
447,True,It is her gloves that Susan stole carefully,+,+
447,False,It is annoying that Susan stole carefully,-,+
447,False,It is her gloves that Susan stole the paperwork carefully,+,-
447,True,It is annoying that Susan stole the paperwork carefully,-,-
448,True,It is her gloves that Susan stole without falling,+,+
448,False,It is annoying that Susan stole without falling,-,+
448,False,It is her gloves that Susan stole the paperwork without falling,+,-
448,True,It is annoying that Susan stole the paperwork without falling,-,-
449,True,It is her gloves that Susan stole quickly,+,+
449,False,It is annoying that Susan stole quickly,-,+
449,False,It is her gloves that Susan stole the paperwork quickly,+,-
449,True,It is annoying that Susan stole the paperwork quickly,-,-
450,True,It is her gloves that Susan threw carefully,+,+
450,False,It is annoying that Susan threw carefully,-,+
450,False,It is her gloves that Susan threw your jacket carefully,+,-
450,True,It is annoying that Susan threw your jacket carefully,-,-
451,True,It is her gloves that Susan threw without falling,+,+
451,False,It is annoying that Susan threw without falling,-,+
451,False,It is her gloves that Susan threw your jacket without falling,+,-
451,True,It is annoying that Susan threw your jacket without falling,-,-
452,True,It is her gloves that Susan threw quickly,+,+
452,False,It is annoying that Susan threw quickly,-,+
452,False,It is her gloves that Susan threw your jacket quickly,+,-
452,True,It is annoying that Susan threw your jacket quickly,-,-
453,True,It is her gloves that Susan threw carefully,+,+
453,False,It is annoying that Susan threw carefully,-,+
453,False,It is her gloves that Susan threw a phone carefully,+,-
453,True,It is annoying that Susan threw a phone carefully,-,-
454,True,It is her gloves that Susan threw without falling,+,+
454,False,It is annoying that Susan threw without falling,-,+
454,False,It is her gloves that Susan threw a phone without falling,+,-
454,True,It is annoying that Susan threw a phone without falling,-,-
455,True,It is her gloves that Susan threw quickly,+,+
455,False,It is annoying that Susan threw quickly,-,+
455,False,It is her gloves that Susan threw a phone quickly,+,-
455,True,It is annoying that Susan threw a phone quickly,-,-
456,True,It is her gloves that Susan threw carefully,+,+
456,False,It is annoying that Susan threw carefully,-,+
456,False,It is her gloves that Susan threw the paperwork carefully,+,-
456,True,It is annoying that Susan threw the paperwork carefully,-,-
457,True,It is her gloves that Susan threw without falling,+,+
457,False,It is annoying that Susan threw without falling,-,+
457,False,It is her gloves that Susan threw the paperwork without falling,+,-
457,True,It is annoying that Susan threw the paperwork without falling,-,-
458,True,It is her gloves that Susan threw quickly,+,+
458,False,It is annoying that Susan threw quickly,-,+
458,False,It is her gloves that Susan threw the paperwork quickly,+,-
458,True,It is annoying that Susan threw the paperwork quickly,-,-
459,True,It is her gloves that Michelle lifted carefully,+,+
459,False,It is annoying that Michelle lifted carefully,-,+
459,False,It is her gloves that Michelle lifted your jacket carefully,+,-
459,True,It is annoying that Michelle lifted your jacket carefully,-,-
460,True,It is her gloves that Michelle lifted without falling,+,+
460,False,It is annoying that Michelle lifted without falling,-,+
460,False,It is her gloves that Michelle lifted your jacket without falling,+,-
460,True,It is annoying that Michelle lifted your jacket without falling,-,-
461,True,It is her gloves that Michelle lifted quickly,+,+
461,False,It is annoying that Michelle lifted quickly,-,+
461,False,It is her gloves that Michelle lifted your jacket quickly,+,-
461,True,It is annoying that Michelle lifted your jacket quickly,-,-
462,True,It is her gloves that Michelle lifted carefully,+,+
462,False,It is annoying that Michelle lifted carefully,-,+
462,False,It is her gloves that Michelle lifted a phone carefully,+,-
462,True,It is annoying that Michelle lifted a phone carefully,-,-
463,True,It is her gloves that Michelle lifted without falling,+,+
463,False,It is annoying that Michelle lifted without falling,-,+
463,False,It is her gloves that Michelle lifted a phone without falling,+,-
463,True,It is annoying that Michelle lifted a phone without falling,-,-
464,True,It is her gloves that Michelle lifted quickly,+,+
464,False,It is annoying that Michelle lifted quickly,-,+
464,False,It is her gloves that Michelle lifted a phone quickly,+,-
464,True,It is annoying that Michelle lifted a phone quickly,-,-
465,True,It is her gloves that Michelle lifted carefully,+,+
465,False,It is annoying that Michelle lifted carefully,-,+
465,False,It is her gloves that Michelle lifted the paperwork carefully,+,-
465,True,It is annoying that Michelle lifted the paperwork carefully,-,-
466,True,It is her gloves that Michelle lifted without falling,+,+
466,False,It is annoying that Michelle lifted without falling,-,+
466,False,It is her gloves that Michelle lifted the paperwork without falling,+,-
466,True,It is annoying that Michelle lifted the paperwork without falling,-,-
467,True,It is her gloves that Michelle lifted quickly,+,+
467,False,It is annoying that Michelle lifted quickly,-,+
467,False,It is her gloves that Michelle lifted the paperwork quickly,+,-
467,True,It is annoying that Michelle lifted the paperwork quickly,-,-
468,True,It is her gloves that Michelle stole carefully,+,+
468,False,It is annoying that Michelle stole carefully,-,+
468,False,It is her gloves that Michelle stole your jacket carefully,+,-
468,True,It is annoying that Michelle stole your jacket carefully,-,-
469,True,It is her gloves that Michelle stole without falling,+,+
469,False,It is annoying that Michelle stole without falling,-,+
469,False,It is her gloves that Michelle stole your jacket without falling,+,-
469,True,It is annoying that Michelle stole your jacket without falling,-,-
470,True,It is her gloves that Michelle stole quickly,+,+
470,False,It is annoying that Michelle stole quickly,-,+
470,False,It is her gloves that Michelle stole your jacket quickly,+,-
470,True,It is annoying that Michelle stole your jacket quickly,-,-
471,True,It is her gloves that Michelle stole carefully,+,+
471,False,It is annoying that Michelle stole carefully,-,+
471,False,It is her gloves that Michelle stole a phone carefully,+,-
471,True,It is annoying that Michelle stole a phone carefully,-,-
472,True,It is her gloves that Michelle stole without falling,+,+
472,False,It is annoying that Michelle stole without falling,-,+
472,False,It is her gloves that Michelle stole a phone without falling,+,-
472,True,It is annoying that Michelle stole a phone without falling,-,-
473,True,It is her gloves that Michelle stole quickly,+,+
473,False,It is annoying that Michelle stole quickly,-,+
473,False,It is her gloves that Michelle stole a phone quickly,+,-
473,True,It is annoying that Michelle stole a phone quickly,-,-
474,True,It is her gloves that Michelle stole carefully,+,+
474,False,It is annoying that Michelle stole carefully,-,+
474,False,It is her gloves that Michelle stole the paperwork carefully,+,-
474,True,It is annoying that Michelle stole the paperwork carefully,-,-
475,True,It is her gloves that Michelle stole without falling,+,+
475,False,It is annoying that Michelle stole without falling,-,+
475,False,It is her gloves that Michelle stole the paperwork without falling,+,-
475,True,It is annoying that Michelle stole the paperwork without falling,-,-
476,True,It is her gloves that Michelle stole quickly,+,+
476,False,It is annoying that Michelle stole quickly,-,+
476,False,It is her gloves that Michelle stole the paperwork quickly,+,-
476,True,It is annoying that Michelle stole the paperwork quickly,-,-
477,True,It is her gloves that Michelle threw carefully,+,+
477,False,It is annoying that Michelle threw carefully,-,+
477,False,It is her gloves that Michelle threw your jacket carefully,+,-
477,True,It is annoying that Michelle threw your jacket carefully,-,-
478,True,It is her gloves that Michelle threw without falling,+,+
478,False,It is annoying that Michelle threw without falling,-,+
478,False,It is her gloves that Michelle threw your jacket without falling,+,-
478,True,It is annoying that Michelle threw your jacket without falling,-,-
479,True,It is her gloves that Michelle threw quickly,+,+
479,False,It is annoying that Michelle threw quickly,-,+
479,False,It is her gloves that Michelle threw your jacket quickly,+,-
479,True,It is annoying that Michelle threw your jacket quickly,-,-
480,True,It is her gloves that Michelle threw carefully,+,+
480,False,It is annoying that Michelle threw carefully,-,+
480,False,It is her gloves that Michelle threw a phone carefully,+,-
480,True,It is annoying that Michelle threw a phone carefully,-,-
481,True,It is her gloves that Michelle threw without falling,+,+
481,False,It is annoying that Michelle threw without falling,-,+
481,False,It is her gloves that Michelle threw a phone without falling,+,-
481,True,It is annoying that Michelle threw a phone without falling,-,-
482,True,It is her gloves that Michelle threw quickly,+,+
482,False,It is annoying that Michelle threw quickly,-,+
482,False,It is her gloves that Michelle threw a phone quickly,+,-
482,True,It is annoying that Michelle threw a phone quickly,-,-
483,True,It is her gloves that Michelle threw carefully,+,+
483,False,It is annoying that Michelle threw carefully,-,+
483,False,It is her gloves that Michelle threw the paperwork carefully,+,-
483,True,It is annoying that Michelle threw the paperwork carefully,-,-
484,True,It is her gloves that Michelle threw without falling,+,+
484,False,It is annoying that Michelle threw without falling,-,+
484,False,It is her gloves that Michelle threw the paperwork without falling,+,-
484,True,It is annoying that Michelle threw the paperwork without falling,-,-
485,True,It is her gloves that Michelle threw quickly,+,+
485,False,It is annoying that Michelle threw quickly,-,+
485,False,It is her gloves that Michelle threw the paperwork quickly,+,-
485,True,It is annoying that Michelle threw the paperwork quickly,-,-
