group,grammatical,sentence,a condition,b condition
334,True,It is her gloves that Susan stole without falling,+cleft,+gap
334,False,It is obvious that Susan stole without falling,-cleft,+gap
334,False,It is her gloves that Susan stole your jacket without falling,+cleft,-gap
334,True,It is obvious that Susan stole your jacket without falling,-cleft,-gap
335,True,It is her gloves that Susan stole quickly,+cleft,+gap
335,False,It is obvious that Susan stole quickly,-cleft,+gap
335,False,It is her gloves that Susan stole your jacket quickly,+cleft,-gap
335,True,It is obvious that Susan stole your jacket quickly,-cleft,-gap
336,True,It is her gloves that Susan stole carefully,+cleft,+gap
336,False,It is obvious that Susan stole carefully,-cleft,+gap
336,False,It is her gloves that Susan stole a phone carefully,+cleft,-gap
336,True,It is obvious that Susan stole a phone carefully,-cleft,-gap
337,True,It is her gloves that Susan stole without falling,+cleft,+gap
337,False,It is obvious that Susan stole without falling,-cleft,+gap
337,False,It is her gloves that Susan stole a phone without falling,+cleft,-gap
337,True,It is obvious that Susan stole a phone without falling,-cleft,-gap
338,True,It is her gloves that Susan stole quickly,+cleft,+gap
338,False,It is obvious that Susan stole quickly,-cleft,+gap
338,False,It is her gloves that Susan stole a phone quickly,+cleft,-gap
338,True,It is obvious that Susan stole a phone quickly,-cleft,-gap
339,True,It is her gloves that Susan stole carefully,+cleft,+gap
339,False,It is obvious that Susan stole carefully,-cleft,+gap
339,False,It is her gloves that Susan stole the paperwork carefully,+cleft,-gap
339,True,It is obvious that Susan stole the paperwork carefully,-cleft,-gap
340,True,It is her gloves that Susan stole without falling,+cleft,+gap
340,False,It is obvious that Susan stole without falling,-cleft,+gap
340,False,It is her gloves that Susan stole the paperwork without falling,+cleft,-gap
340,True,It is obvious that Susan stole the paperwork without falling,-cleft,-gap
341,True,It is her gloves that Susan stole quickly,+cleft,+gap
341,False,It is obvious that Susan stole quickly,-cleft,+gap
341,False,It is her gloves that Susan stole the paperwork quickly,+cleft,-gap
341,True,It is obvious that Susan stole the paperwork quickly,-cleft,-gap
342,True,It is her gloves that Susan threw carefully,+cleft,+gap
342,False,It is obvious that Susan threw carefully,-cleft,+gap
342,False,It is her gloves that Susan threw your jacket carefully,+cleft,-gap
342,True,It is obvious that Susan threw your jacket carefully,-cleft,-gap
343,True,It is her gloves that Susan threw without falling,+cleft,+gap
343,False,It is obvious that Susan threw without falling,-cleft,+gap
343,False,It is her gloves that Susan threw your jacket without falling,+cleft,-gap
343,True,It is obvious that Susan threw your jacket without falling,-cleft,-gap
344,True,It is her gloves that Susan threw quickly,+cleft,+gap
344,False,It is obvious that Susan threw quickly,-cleft,+gap
344,False,It is her gloves that Susan threw your jacket quickly,+cleft,-gap
344,True,It is obvious that Susan threw your jacket quickly,-cleft,-gap
345,True,It is her gloves that Susan threw carefully,+cleft,+gap
345,False,It is obvious that Susan threw carefully,-cleft,+gap
345,False,It is her gloves that Susan threw a phone carefully,+cleft,-gap
345,True,It is obvious that Susan threw a phone carefully,-cleft,-gap
346,True,It is her gloves that Susan threw without falling,+cleft,+gap
346,False,It is obvious that Susan threw without falling,-cleft,+gap
346,False,It is her gloves that Susan threw a phone without falling,+cleft,-gap
346,True,It is obvious that Susan threw a phone without falling,-cleft,-gap
347,True,It is her gloves that Susan threw quickly,+cleft,+gap
347,False,It is obvious that Susan threw quickly,-cleft,+gap
347,False,It is her gloves that Susan threw a phone quickly,+cleft,-gap
347,True,It is obvious that Susan threw a phone quickly,-cleft,-gap
348,True,It is her gloves that Susan threw carefully,+cleft,+gap
348,False,It is obvious that Susan threw carefully,-cleft,+gap
348,False,It is her gloves that Susan threw the paperwork carefully,+cleft,-gap
348,True,It is obvious that Susan threw the paperwork carefully,-cleft,-gap
349,True,It is her gloves that Susan threw without falling,+cleft,+gap
349,False,It is obvious that Susan threw without falling,-cleft,+gap
349,False,It is her gloves that Susan threw the paperwork without falling,+cleft,-gap
349,True,It is obvious that Susan threw the paperwork without falling,-cleft,-gap
350,True,It is her gloves that Susan threw quickly,+cleft,+gap
350,False,It is obvious that Susan threw quickly,-cleft,+gap
350,False,It is her gloves that Susan threw the paperwork quickly,+cleft,-gap
350,True,It is obvious that Susan threw the paperwork quickly,-cleft,-gap
351,True,It is her gloves that Michelle lifted carefully,+cleft,+gap
351,False,It is obvious that Michelle lifted carefully,-cleft,+gap
351,False,It is her gloves that Michelle lifted your jacket carefully,+cleft,-gap
351,True,It is obvious that Michelle lifted your jacket carefully,-cleft,-gap
352,True,It is her gloves that Michelle lifted without falling,+cleft,+gap
352,False,It is obvious that Michelle lifted without falling,-cleft,+gap
352,False,It is her gloves that Michelle lifted your jacket without falling,+cleft,-gap
352,True,It is obvious that Michelle lifted your jacket without falling,-cleft,-gap
353,True,It is her gloves that Michelle lifted quickly,+cleft,+gap
353,False,It is obvious that Michelle lifted quickly,-cleft,+gap
353,False,It is her gloves that Michelle lifted your jacket quickly,+cleft,-gap
353,True,It is obvious that Michelle lifted your jacket quickly,-cleft,-gap
354,True,It is her gloves that Michelle lifted carefully,+cleft,+gap
354,False,It is obvious that Michelle lifted carefully,-cleft,+gap
354,False,It is her gloves that Michelle lifted a phone carefully,+cleft,-gap
354,True,It is obvious that Michelle lifted a phone carefully,-cleft,-gap
355,True,It is her gloves that Michelle lifted without falling,+cleft,+gap
355,False,It is obvious that Michelle lifted without falling,-cleft,+gap
355,False,It is her gloves that Michelle lifted a phone without falling,+cleft,-gap
355,True,It is obvious that Michelle lifted a phone without falling,-cleft,-gap
356,True,It is her gloves that Michelle lifted quickly,+cleft,+gap
356,False,It is obvious that Michelle lifted quickly,-cleft,+gap
356,False,It is her gloves that Michelle lifted a phone quickly,+cleft,-gap
356,True,It is obvious that Michelle lifted a phone quickly,-cleft,-gap
357,True,It is her gloves that Michelle lifted carefully,+cleft,+gap
357,False,It is obvious that Michelle lifted carefully,-cleft,+gap
357,False,It is her gloves that Michelle lifted the paperwork carefully,+cleft,-gap
357,True,It is obvious that Michelle lifted the paperwork carefully,-cleft,-gap
358,True,It is her gloves that Michelle lifted without falling,+cleft,+gap
358,False,It is obvious that Michelle lifted without falling,-cleft,+gap
358,False,It is her gloves that Michelle lifted the paperwork without falling,+cleft,-gap
358,True,It is obvious that Michelle lifted the paperwork without falling,-cleft,-gap
359,True,It is her gloves that Michelle lifted quickly,+cleft,+gap
359,False,It is obvious that Michelle lifted quickly,-cleft,+gap
359,False,It is her gloves that Michelle lifted the paperwork quickly,+cleft,-gap
359,True,It is obvious that Michelle lifted the paperwork quickly,-cleft,-gap
360,True,It is her gloves that Michelle stole carefully,+cleft,+gap
360,False,It is obvious that Michelle stole carefully,-cleft,+gap
360,False,It is her gloves that Michelle stole your jacket carefully,+cleft,-gap
360,True,It is obvious that Michelle stole your jacket carefully,-cleft,-gap
361,True,It is her gloves that Michelle stole without falling,+cleft,+gap
361,False,It is obvious that Michelle stole without falling,-cleft,+gap
361,False,It is her gloves that Michelle stole your jacket without falling,+cleft,-gap
361,True,It is obvious that Michelle stole your jacket without falling,-cleft,-gap
362,True,It is her gloves that Michelle stole quickly,+cleft,+gap
362,False,It is obvious that Michelle stole quickly,-cleft,+gap
362,False,It is her gloves that Michelle stole your jacket quickly,+cleft,-gap
362,True,It is obvious that Michelle stole your jacket quickly,-cleft,-gap
363,True,It is her gloves that Michelle stole carefully,+cleft,+gap
363,False,It is obvious that Michelle stole carefully,-cleft,+gap
363,False,It is her gloves that Michelle stole a phone carefully,+cleft,-gap
363,True,It is obvious that Michelle stole a phone carefully,-cleft,-gap
364,True,It is her gloves that Michelle stole without falling,+cleft,+gap
364,False,It is obvious that Michelle stole without falling,-cleft,+gap
364,False,It is her gloves that Michelle stole a phone without falling,+cleft,-gap
364,True,It is obvious that Michelle stole a phone without falling,-cleft,-gap
365,True,It is her gloves that Michelle stole quickly,+cleft,+gap
365,False,It is obvious that Michelle stole quickly,-cleft,+gap
365,False,It is her gloves that Michelle stole a phone quickly,+cleft,-gap
365,True,It is obvious that Michelle stole a phone quickly,-cleft,-gap
366,True,It is her gloves that Michelle stole carefully,+cleft,+gap
366,False,It is obvious that Michelle stole carefully,-cleft,+gap
366,False,It is her gloves that Michelle stole the paperwork carefully,+cleft,-gap
366,True,It is obvious that Michelle stole the paperwork carefully,-cleft,-gap
367,True,It is her gloves that Michelle stole without falling,+cleft,+gap
367,False,It is obvious that Michelle stole without falling,-cleft,+gap
367,False,It is her gloves that Michelle stole the paperwork without falling,+cleft,-gap
367,True,It is obvious that Michelle stole the paperwork without falling,-cleft,-gap
368,True,It is her gloves that Michelle stole quickly,+cleft,+gap
368,False,It is obvious that Michelle stole quickly,-cleft,+gap
368,False,It is her gloves that Michelle stole the paperwork quickly,+cleft,-gap
368,True,It is obvious that Michelle stole the paperwork quickly,-cleft,-gap
369,True,It is her gloves that Michelle threw carefully,+cleft,+gap
369,False,It is obvious that Michelle threw carefully,-cleft,+gap
369,False,It is her gloves that Michelle threw your jacket carefully,+cleft,-gap
369,True,It is obvious that Michelle threw your jacket carefully,-cleft,-gap
370,True,It is her gloves that Michelle threw without falling,+cleft,+gap
370,False,It is obvious that Michelle threw without falling,-cleft,+gap
370,False,It is her gloves that Michelle threw your jacket without falling,+cleft,-gap
370,True,It is obvious that Michelle threw your jacket without falling,-cleft,-gap
371,True,It is her gloves that Michelle threw quickly,+cleft,+gap
371,False,It is obvious that Michelle threw quickly,-cleft,+gap
371,False,It is her gloves that Michelle threw your jacket quickly,+cleft,-gap
371,True,It is obvious that Michelle threw your jacket quickly,-cleft,-gap
372,True,It is her gloves that Michelle threw carefully,+cleft,+gap
372,False,It is obvious that Michelle threw carefully,-cleft,+gap
372,False,It is her gloves that Michelle threw a phone carefully,+cleft,-gap
372,True,It is obvious that Michelle threw a phone carefully,-cleft,-gap
373,True,It is her gloves that Michelle threw without falling,+cleft,+gap
373,False,It is obvious that Michelle threw without falling,-cleft,+gap
373,False,It is her gloves that Michelle threw a phone without falling,+cleft,-gap
373,True,It is obvious that Michelle threw a phone without falling,-cleft,-gap
374,True,It is her gloves that Michelle threw quickly,+cleft,+gap
374,False,It is obvious that Michelle threw quickly,-cleft,+gap
374,False,It is her gloves that Michelle threw a phone quickly,+cleft,-gap
374,True,It is obvious that Michelle threw a phone quickly,-cleft,-gap
375,True,It is her gloves that Michelle threw carefully,+cleft,+gap
375,False,It is obvious that Michelle threw carefully,-cleft,+gap
375,False,It is her gloves that Michelle threw the paperwork carefully,+cleft,-gap
375,True,It is obvious that Michelle threw the paperwork carefully,-cleft,-gap
376,True,It is her gloves that Michelle threw without falling,+cleft,+gap
376,False,It is obvious that Michelle threw without falling,-cleft,+gap
376,False,It is her gloves that Michelle threw the paperwork without falling,+cleft,-gap
376,True,It is obvious that Michelle threw the paperwork without falling,-cleft,-gap
377,True,It is her gloves that Michelle threw quickly,+cleft,+gap
377,False,It is obvious that Michelle threw quickly,-cleft,+gap
377,False,It is her gloves that Michelle threw the paperwork quickly,+cleft,-gap
377,True,It is obvious that Michelle threw the paperwork quickly,-cleft,-gap
378,True,It is her gloves that Susan lifted carefully,+cleft,+gap
378,False,It is surprising that Susan lifted carefully,-cleft,+gap
378,False,It is her gloves that Susan lifted your jacket carefully,+cleft,-gap
378,True,It is surprising that Susan lifted your jacket carefully,-cleft,-gap
379,True,It is her gloves that Susan lifted without falling,+cleft,+gap
379,False,It is surprising that Susan lifted without falling,-cleft,+gap
379,False,It is her gloves that Susan lifted your jacket without falling,+cleft,-gap
379,True,It is surprising that Susan lifted your jacket without falling,-cleft,-gap
380,True,It is her gloves that Susan lifted quickly,+cleft,+gap
380,False,It is surprising that Susan lifted quickly,-cleft,+gap
380,False,It is her gloves that Susan lifted your jacket quickly,+cleft,-gap
380,True,It is surprising that Susan lifted your jacket quickly,-cleft,-gap
381,True,It is her gloves that Susan lifted carefully,+cleft,+gap
381,False,It is surprising that Susan lifted carefully,-cleft,+gap
381,False,It is her gloves that Susan lifted a phone carefully,+cleft,-gap
381,True,It is surprising that Susan lifted a phone carefully,-cleft,-gap
382,True,It is her gloves that Susan lifted without falling,+cleft,+gap
382,False,It is surprising that Susan lifted without falling,-cleft,+gap
382,False,It is her gloves that Susan lifted a phone without falling,+cleft,-gap
382,True,It is surprising that Susan lifted a phone without falling,-cleft,-gap
383,True,It is her gloves that Susan lifted quickly,+cleft,+gap
383,False,It is surprising that Susan lifted quickly,-cleft,+gap
383,False,It is her gloves that Susan lifted a phone quickly,+cleft,-gap
383,True,It is surprising that Susan lifted a phone quickly,-cleft,-gap
384,True,It is her gloves that Susan lifted carefully,+cleft,+gap
384,False,It is surprising that Susan lifted carefully,-cleft,+gap
384,False,It is her gloves that Susan lifted the paperwork carefully,+cleft,-gap
384,True,It is surprising that Susan lifted the paperwork carefully,-cleft,-gap
385,True,It is her gloves that Susan lifted without falling,+cleft,+gap
385,False,It is surprising that Susan lifted without falling,-cleft,+gap
385,False,It is her gloves that Susan lifted the paperwork without falling,+cleft,-gap
385,True,It is surprising that Susan lifted the paperwork without falling,-cleft,-gap
386,True,It is her gloves that Susan lifted quickly,+cleft,+gap
386,False,It is surprising that Susan lifted quickly,-cleft,+gap
386,False,It is her gloves that Susan lifted the paperwork quickly,+cleft,-gap
386,True,It is surprising that Susan lifted the paperwork quickly,-cleft,-gap
387,True,It is her gloves that Susan stole carefully,+cleft,+gap
387,False,It is surprising that Susan stole carefully,-cleft,+gap
387,False,It is her gloves that Susan stole your jacket carefully,+cleft,-gap
387,True,It is surprising that Susan stole your jacket carefully,-cleft,-gap
388,True,It is her gloves that Susan stole without falling,+cleft,+gap
388,False,It is surprising that Susan stole without falling,-cleft,+gap
388,False,It is her gloves that Susan stole your jacket without falling,+cleft,-gap
388,True,It is surprising that Susan stole your jacket without falling,-cleft,-gap
389,True,It is her gloves that Susan stole quickly,+cleft,+gap
389,False,It is surprising that Susan stole quickly,-cleft,+gap
389,False,It is her gloves that Susan stole your jacket quickly,+cleft,-gap
389,True,It is surprising that Susan stole your jacket quickly,-cleft,-gap
390,True,It is her gloves that Susan stole carefully,+cleft,+gap
390,False,It is surprising that Susan stole carefully,-cleft,+gap
390,False,It is her gloves that Susan stole a phone carefully,+cleft,-gap
390,True,It is surprising that Susan stole a phone carefully,-cleft,-gap
391,True,It is her gloves that Susan stole without falling,+cleft,+gap
391,False,It is surprising that Susan stole without falling,-cleft,+gap
391,False,It is her gloves that Susan stole a phone without falling,+cleft,-gap
391,True,It is surprising that Susan stole a phone without falling,-cleft,-gap
392,True,It is her gloves that Susan stole quickly,+cleft,+gap
392,False,It is surprising that Susan stole quickly,-cleft,+gap
392,False,It is her gloves that Susan stole a phone quickly,+cleft,-gap
392,True,It is surprising that Susan stole a phone quickly,-cleft,-gap
393,True,It is her gloves that Susan stole carefully,+cleft,+gap
393,False,It is surprising that Susan stole carefully,-cleft,+gap
393,False,It is her gloves that Susan stole the paperwork carefully,+cleft,-gap
393,True,It is surprising that Susan stole the paperwork carefully,-cleft,-gap
394,True,It is her gloves that Susan stole without falling,+cleft,+gap
394,False,It is surprising that Susan stole without falling,-cleft,+gap
394,False,It is her gloves that Susan stole the paperwork without falling,+cleft,-gap
394,True,It is surprising that Susan stole the paperwork without falling,-cleft,-gap
395,True,It is her gloves that Susan stole quickly,+cleft,+gap
395,False,It is surprising that Susan stole quickly,-cleft,+gap
395,False,It is her gloves that Susan stole the paperwork quickly,+cleft,-gap
395,True,It is surprising that Susan stole the paperwork quickly,-cleft,-gap
396,True,It is her gloves that Susan threw carefully,+cleft,+gap
396,False,It is surprising that Susan threw carefully,-cleft,+gap
396,False,It is her gloves that Susan threw your jacket carefully,+cleft,-gap
396,True,It is surprising that Susan threw your jacket carefully,-cleft,-gap
397,True,It is her gloves that Susan threw without falling,+cleft,+gap
397,False,It is surprising that Susan threw without falling,-cleft,+gap
397,False,It is her gloves that Susan threw your jacket without falling,+cleft,-gap
397,True,It is surprising that Susan threw your jacket without falling,-cleft,-gap
398,True,It is her gloves that Susan threw quickly,+cleft,+gap
398,False,It is surprising that Susan threw quickly,-cleft,+gap
398,False,It is her gloves that Susan threw your jacket quickly,+cleft,-gap
398,True,It is surprising that Susan threw your jacket quickly,-cleft,-gap
399,True,It is her gloves that Susan threw carefully,+cleft,+gap
399,False,It is surprising that Susan threw carefully,-cleft,+gap
399,False,It is her gloves that Susan threw a phone carefully,+cleft,-gap
399,True,It is surprising that Susan threw a phone carefully,-cleft,-gap
400,True,It is her gloves that Susan threw without falling,+cleft,+gap
400,False,It is surprising that Susan threw without falling,-cleft,+gap
400,False,It is her gloves that Susan threw a phone without falling,+cleft,-gap
400,True,It is surprising that Susan threw a phone without falling,-cleft,-gap
401,True,It is her gloves that Susan threw quickly,+cleft,+gap
401,False,It is surprising that Susan threw quickly,-cleft,+gap
401,False,It is her gloves that Susan threw a phone quickly,+cleft,-gap
401,True,It is surprising that Susan threw a phone quickly,-cleft,-gap
402,True,It is her gloves that Susan threw carefully,+cleft,+gap
402,False,It is surprising that Susan threw carefully,-cleft,+gap
402,False,It is her gloves that Susan threw the paperwork carefully,+cleft,-gap
402,True,It is surprising that Susan threw the paperwork carefully,-cleft,-gap
403,True,It is her gloves that Susan threw without falling,+cleft,+gap
403,False,It is surprising that Susan threw without falling,-cleft,+gap
403,False,It is her gloves that Susan threw the paperwork without falling,+cleft,-gap
403,True,It is surprising that Susan threw the paperwork without falling,-cleft,-gap
404,True,It is her gloves that Susan threw quickly,+cleft,+gap
404,False,It is surprising that Susan threw quickly,-cleft,+gap
404,False,It is her gloves that Susan threw the paperwork quickly,+cleft,-gap
404,True,It is surprising that Susan threw the paperwork quickly,-cleft,-gap
405,True,It is her gloves that Michelle lifted carefully,+cleft,+gap
405,False,It is surprising that Michelle lifted carefully,-cleft,+gap
405,False,It is her gloves that Michelle lifted your jacket carefully,+cleft,-gap
405,True,It is surprising that Michelle lifted your jacket carefully,-cleft,-gap
406,True,It is her gloves that Michelle lifted without falling,+cleft,+gap
406,False,It is surprising that Michelle lifted without falling,-cleft,+gap
406,False,It is her gloves that Michelle lifted your jacket without falling,+cleft,-gap
406,True,It is surprising that Michelle lifted your jacket without falling,-cleft,-gap
407,True,It is her gloves that Michelle lifted quickly,+cleft,+gap
407,False,It is surprising that Michelle lifted quickly,-cleft,+gap
407,False,It is her gloves that Michelle lifted your jacket quickly,+cleft,-gap
407,True,It is surprising that Michelle lifted your jacket quickly,-cleft,-gap
408,True,It is her gloves that Michelle lifted carefully,+cleft,+gap
408,False,It is surprising that Michelle lifted carefully,-cleft,+gap
408,False,It is her gloves that Michelle lifted a phone carefully,+cleft,-gap
408,True,It is surprising that Michelle lifted a phone carefully,-cleft,-gap
409,True,It is her gloves that Michelle lifted without falling,+cleft,+gap
409,False,It is surprising that Michelle lifted without falling,-cleft,+gap
409,False,It is her gloves that Michelle lifted a phone without falling,+cleft,-gap
409,True,It is surprising that Michelle lifted a phone without falling,-cleft,-gap
410,True,It is her gloves that Michelle lifted quickly,+cleft,+gap
410,False,It is surprising that Michelle lifted quickly,-cleft,+gap
410,False,It is her gloves that Michelle lifted a phone quickly,+cleft,-gap
410,True,It is surprising that Michelle lifted a phone quickly,-cleft,-gap
411,True,It is her gloves that Michelle lifted carefully,+cleft,+gap
411,False,It is surprising that Michelle lifted carefully,-cleft,+gap
411,False,It is her gloves that Michelle lifted the paperwork carefully,+cleft,-gap
411,True,It is surprising that Michelle lifted the paperwork carefully,-cleft,-gap
412,True,It is her gloves that Michelle lifted without falling,+cleft,+gap
412,False,It is surprising that Michelle lifted without falling,-cleft,+gap
412,False,It is her gloves that Michelle lifted the paperwork without falling,+cleft,-gap
412,True,It is surprising that Michelle lifted the paperwork without falling,-cleft,-gap
413,True,It is her gloves that Michelle lifted quickly,+cleft,+gap
413,False,It is surprising that Michelle lifted quickly,-cleft,+gap
413,False,It is her gloves that Michelle lifted the paperwork quickly,+cleft,-gap
413,True,It is surprising that Michelle lifted the paperwork quickly,-cleft,-gap
414,True,It is her gloves that Michelle stole carefully,+cleft,+gap
414,False,It is surprising that Michelle stole carefully,-cleft,+gap
414,False,It is her gloves that Michelle stole your jacket carefully,+cleft,-gap
414,True,It is surprising that Michelle stole your jacket carefully,-cleft,-gap
415,True,It is her gloves that Michelle stole without falling,+cleft,+gap
415,False,It is surprising that Michelle stole without falling,-cleft,+gap
415,False,It is her gloves that Michelle stole your jacket without falling,+cleft,-gap
415,True,It is surprising that Michelle stole your jacket without falling,-cleft,-gap
416,True,It is her gloves that Michelle stole quickly,+cleft,+gap
416,False,It is surprising that Michelle stole quickly,-cleft,+gap
416,False,It is her gloves that Michelle stole your jacket quickly,+cleft,-gap
416,True,It is surprising that Michelle stole your jacket quickly,-cleft,-gap
417,True,It is her gloves that Michelle stole carefully,+cleft,+gap
417,False,It is surprising that Michelle stole carefully,-cleft,+gap
417,False,It is her gloves that Michelle stole a phone carefully,+cleft,-gap
417,True,It is surprising that Michelle stole a phone carefully,-cleft,-gap
418,True,It is her gloves that Michelle stole without falling,+cleft,+gap
418,False,It is surprising that Michelle stole without falling,-cleft,+gap
418,False,It is her gloves that Michelle stole a phone without falling,+cleft,-gap
418,True,It is surprising that Michelle stole a phone without falling,-cleft,-gap
419,True,It is her gloves that Michelle stole quickly,+cleft,+gap
419,False,It is surprising that Michelle stole quickly,-cleft,+gap
419,False,It is her gloves that Michelle stole a phone quickly,+cleft,-gap
419,True,It is surprising that Michelle stole a phone quickly,-cleft,-gap
420,True,It is her gloves that Michelle stole carefully,+cleft,+gap
420,False,It is surprising that Michelle stole carefully,-cleft,+gap
420,False,It is her gloves that Michelle stole the paperwork carefully,+cleft,-gap
420,True,It is surprising that Michelle stole the paperwork carefully,-cleft,-gap
421,True,It is her gloves that Michelle stole without falling,+cleft,+gap
421,False,It is surprising that Michelle stole without falling,-cleft,+gap
421,False,It is her gloves that Michelle stole the paperwork without falling,+cleft,-gap
421,True,It is surprising that Michelle stole the paperwork without falling,-cleft,-gap
422,True,It is her gloves that Michelle stole quickly,+cleft,+gap
422,False,It is surprising that Michelle stole quickly,-cleft,+gap
422,False,It is her gloves that Michelle stole the paperwork quickly,+cleft,-gap
422,True,It is surprising that Michelle stole the paperwork quickly,-cleft,-gap
423,True,It is her gloves that Michelle threw carefully,+cleft,+gap
423,False,It is surprising that Michelle threw carefully,-cleft,+gap
423,False,It is her gloves that Michelle threw your jacket carefully,+cleft,-gap
423,True,It is surprising that Michelle threw your jacket carefully,-cleft,-gap
424,True,It is her gloves that Michelle threw without falling,+cleft,+gap
424,False,It is surprising that Michelle threw without falling,-cleft,+gap
424,False,It is her gloves that Michelle threw your jacket without falling,+cleft,-gap
424,True,It is surprising that Michelle threw your jacket without falling,-cleft,-gap
425,True,It is her gloves that Michelle threw quickly,+cleft,+gap
425,False,It is surprising that Michelle threw quickly,-cleft,+gap
425,False,It is her gloves that Michelle threw your jacket quickly,+cleft,-gap
425,True,It is surprising that Michelle threw your jacket quickly,-cleft,-gap
426,True,It is her gloves that Michelle threw carefully,+cleft,+gap
426,False,It is surprising that Michelle threw carefully,-cleft,+gap
426,False,It is her gloves that Michelle threw a phone carefully,+cleft,-gap
426,True,It is surprising that Michelle threw a phone carefully,-cleft,-gap
427,True,It is her gloves that Michelle threw without falling,+cleft,+gap
427,False,It is surprising that Michelle threw without falling,-cleft,+gap
427,False,It is her gloves that Michelle threw a phone without falling,+cleft,-gap
427,True,It is surprising that Michelle threw a phone without falling,-cleft,-gap
428,True,It is her gloves that Michelle threw quickly,+cleft,+gap
428,False,It is surprising that Michelle threw quickly,-cleft,+gap
428,False,It is her gloves that Michelle threw a phone quickly,+cleft,-gap
428,True,It is surprising that Michelle threw a phone quickly,-cleft,-gap
429,True,It is her gloves that Michelle threw carefully,+cleft,+gap
429,False,It is surprising that Michelle threw carefully,-cleft,+gap
429,False,It is her gloves that Michelle threw the paperwork carefully,+cleft,-gap
429,True,It is surprising that Michelle threw the paperwork carefully,-cleft,-gap
430,True,It is her gloves that Michelle threw without falling,+cleft,+gap
430,False,It is surprising that Michelle threw without falling,-cleft,+gap
430,False,It is her gloves that Michelle threw the paperwork without falling,+cleft,-gap
430,True,It is surprising that Michelle threw the paperwork without falling,-cleft,-gap
431,True,It is her gloves that Michelle threw quickly,+cleft,+gap
431,False,It is surprising that Michelle threw quickly,-cleft,+gap
431,False,It is her gloves that Michelle threw the paperwork quickly,+cleft,-gap
431,True,It is surprising that Michelle threw the paperwork quickly,-cleft,-gap
432,True,It is her gloves that Susan lifted carefully,+cleft,+gap
432,False,It is annoying that Susan lifted carefully,-cleft,+gap
432,False,It is her gloves that Susan lifted your jacket carefully,+cleft,-gap
432,True,It is annoying that Susan lifted your jacket carefully,-cleft,-gap
433,True,It is her gloves that Susan lifted without falling,+cleft,+gap
433,False,It is annoying that Susan lifted without falling,-cleft,+gap
433,False,It is her gloves that Susan lifted your jacket without falling,+cleft,-gap
433,True,It is annoying that Susan lifted your jacket without falling,-cleft,-gap
434,True,It is her gloves that Susan lifted quickly,+cleft,+gap
434,False,It is annoying that Susan lifted quickly,-cleft,+gap
434,False,It is her gloves that Susan lifted your jacket quickly,+cleft,-gap
434,True,It is annoying that Susan lifted your jacket quickly,-cleft,-gap
435,True,It is her gloves that Susan lifted carefully,+cleft,+gap
435,False,It is annoying that Susan lifted carefully,-cleft,+gap
435,False,It is her gloves that Susan lifted a phone carefully,+cleft,-gap
435,True,It is annoying that Susan lifted a phone carefully,-cleft,-gap
436,True,It is her gloves that Susan lifted without falling,+cleft,+gap
436,False,It is annoying that Susan lifted without falling,-cleft,+gap
436,False,It is her gloves that Susan lifted a phone without falling,+cleft,-gap
436,True,It is annoying that Susan lifted a phone without falling,-cleft,-gap
437,True,It is her gloves that Susan lifted quickly,+cleft,+gap
437,False,It is annoying that Susan lifted quickly,-cleft,+gap
437,False,It is her gloves that Susan lifted a phone quickly,+cleft,-gap
437,True,It is annoying that Susan lifted a phone quickly,-cleft,-gap
438,True,It is her gloves that Susan lifted carefully,+cleft,+gap
438,False,It is annoying that Susan lifted carefully,-cleft,+gap
438,False,It is her gloves that Susan lifted the paperwork carefully,+cleft,-gap
438,True,It is annoying that Susan lifted the paperwork carefully,-cleft,-gap
439,True,It is her gloves that Susan lifted without falling,+cleft,+gap
439,False,It is annoying that Susan lifted without falling,-cleft,+gap
439,False,It is her gloves that Susan lifted the paperwork without falling,+cleft,-gap
439,True,It is annoying that Susan lifted the paperwork without falling,-cleft,-gap
440,True,It is her gloves that Susan lifted quickly,+cleft,+gap
440,False,It is annoying that Susan lifted quickly,-cleft,+gap
440,False,It is her gloves that Susan lifted the paperwork quickly,+cleft,-gap
440,True,It is annoying that Susan lifted the paperwork quickly,-cleft,-gap
441,True,It is her gloves that Susan stole carefully,+cleft,+gap
441,False,It is annoying that Susan stole carefully,-cleft,+gap
441,False,It is her gloves that Susan stole your jacket carefully,+cleft,-gap
441,True,It is annoying that Susan stole your jacket carefully,-cleft,-gap
442,True,It is her gloves that Susan stole without falling,+cleft,+gap
442,False,It is annoying that Susan stole without falling,-cleft,+gap
442,False,It is her gloves that Susan stole your jacket without falling,+cleft,-gap
442,True,It is annoying that Susan stole your jacket without falling,-cleft,-gap
443,True,It is her gloves that Susan stole quickly,+cleft,+gap
443,False,It is annoying that Susan stole quickly,-cleft,+gap
443,False,It is her gloves that Susan stole your jacket quickly,+cleft,-gap
443,True,It is annoying that Susan stole your jacket quickly,-cleft,-gap
444,True,It is her gloves that Susan stole carefully,+cleft,+gap
444,False,It is annoying that Susan stole carefully,-cleft,+gap
444,False,It is her gloves that Susan stole a phone carefully,+cleft,-gap
444,True,It is annoying that Susan stole a phone carefully,-cleft,-gap
445,True,It is her gloves that Susan stole without falling,+cleft,+gap
445,False,It is annoying that Susan stole without falling,-cleft,+gap
